"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"3530","normal(0.6)-Normal_548_328.8-664","normal(0.6)","Normal_548_328.8",664,0,-0.09727,0.09727,1,0.19933,3.23711,6,0,0.703313253012048,0.950301204819277,0.995481927710843,"svmRadialSigma","unseen","class_0","class_0",0.172053487364011,0.338818443172808,"TN"
"3535","normal(0.6)-Normal_-605_363-664","normal(0.6)","Normal_-605_363",664,0,-0.03107,0.03107,1,0.02382,2.94301,5,0,0.674698795180723,0.953313253012048,0.996987951807229,"svmRadialSigma","unseen","class_0","class_0",0.0403003448883381,0.338818443172808,"TN"
"3540","normal(0.6)-Normal_956_573.6-664","normal(0.6)","Normal_956_573.6",664,0,-0.00399,0.00399,1,0.04004,3.01484,6,0,0.692771084337349,0.947289156626506,0.998493975903614,"svmRadialSigma","unseen","class_0","class_0",0.0941427223796234,0.338818443172808,"TN"
"3545","normal(0.6)-Normal_-597_358.2-664","normal(0.6)","Normal_-597_358.2",664,0,-0.0056,0.0056,1,-0.03736,2.86474,4,0,0.674698795180723,0.956325301204819,1,"svmRadialSigma","unseen","class_0","class_0",0.0580419222650579,0.338818443172808,"TN"
"3550","normal(0.6)-Normal_-277_166.2-664","normal(0.6)","Normal_-277_166.2",664,0,0.02984,-0.02984,1,-0.09649,2.88868,3,0,0.680722891566265,0.95933734939759,0.998493975903614,"svmRadialSigma","unseen","class_0","class_0",0.111479413857514,0.338818443172808,"TN"
"3551","close_normal-tukey(0.1)-679","close_normal","tukey(0.1)",679,0,0.04146,-0.04146,1,-0.01378,3.20804,5,0,0.70839469808542,0.95139911634757,0.997054491899853,"svmRadialSigma","unseen","class_1","class_0",0.16731731059436,0.338818443172808,"FN"
"3556","sym_long_tail-t(1)-679","sym_long_tail","t(1)",679,0,-0.02008,0.02008,1,8.57238,165.93372,115,67,0.96759941089838,0.982326951399116,0.985272459499264,"svmRadialSigma","unseen","class_1","class_1",0.96042417668458,0.338818443172808,"TP"
"3561","sym_short_tail-uniform(0,1)-679","sym_short_tail","uniform(0,1)",679,0,-0.09824,0.09824,1,0.08901,1.76464,0,0,0.583210603829161,1,1,"svmRadialSigma","unseen","class_1","class_1",0.97433242729877,0.338818443172808,"TP"
"3566","asym_long_tail-Weibull(0.5,1)-679","asym_long_tail","Weibull(0.5,1)",679,0,-0.34155,0.34155,1,5.14781,39.99885,81,48,0.91899852724595,0.961708394698085,0.979381443298969,"svmRadialSigma","unseen","class_1","class_1",0.963952353941881,0.338818443172808,"TP"
"3571","asym_short_tail-beta(2,1)-679","asym_short_tail","beta(2,1)",679,0,0.10875,-0.10875,1,-0.56944,2.58777,0,0,0.636229749631811,0.955817378497791,1,"svmRadialSigma","unseen","class_1","class_1",0.539098284197296,0.338818443172808,"TP"
"3580","normal(0.6)-Normal_548_328.8-679","normal(0.6)","Normal_548_328.8",679,0,-0.09778,0.09778,1,0.17823,3.14409,4,0,0.695139911634757,0.949926362297496,0.997054491899853,"svmRadialSigma","unseen","class_0","class_0",0.141646989874567,0.338818443172808,"TN"
"3585","normal(0.6)-Normal_-605_363-679","normal(0.6)","Normal_-605_363",679,0,-0.04539,0.04539,1,0.06843,2.89901,3,0,0.681885125184094,0.95139911634757,0.995581737849779,"svmRadialSigma","unseen","class_0","class_0",0.0701325816473318,0.338818443172808,"TN"
"3590","normal(0.6)-Normal_956_573.6-679","normal(0.6)","Normal_956_573.6",679,0,-0.00836,0.00836,1,0.06955,2.96235,3,0,0.678939617083947,0.954344624447717,0.997054491899853,"svmRadialSigma","unseen","class_0","class_0",0.0725885313946777,0.338818443172808,"TN"
"3595","normal(0.6)-Normal_-597_358.2-679","normal(0.6)","Normal_-597_358.2",679,0,0.02537,-0.02537,1,-0.03468,2.86737,2,0,0.687776141384389,0.95139911634757,0.998527245949926,"svmRadialSigma","unseen","class_0","class_0",0.0765377193293839,0.338818443172808,"TN"
"3600","normal(0.6)-Normal_-277_166.2-679","normal(0.6)","Normal_-277_166.2",679,0,0.02784,-0.02784,1,-0.09023,2.81188,1,0,0.690721649484536,0.95139911634757,0.998527245949926,"svmRadialSigma","unseen","class_0","class_0",0.0718343716875103,0.338818443172808,"TN"
"3601","close_normal-tukey(0.1)-693","close_normal","tukey(0.1)",693,0,0.01347,-0.01347,1,-0.06512,3.11927,7,0,0.692640692640693,0.95959595959596,0.997113997113997,"svmRadialSigma","unseen","class_1","class_0",0.121521604135175,0.338818443172808,"FN"
"3606","sym_long_tail-t(1)-693","sym_long_tail","t(1)",693,0,-0.00637,0.00637,1,8.11256,205.24471,111,65,0.963924963924964,0.97979797979798,0.984126984126984,"svmRadialSigma","unseen","class_1","class_1",0.954579325232795,0.338818443172808,"TP"
"3611","sym_short_tail-uniform(0,1)-693","sym_short_tail","uniform(0,1)",693,0,0.04172,-0.04172,1,-0.03085,1.77241,0,0,0.577200577200577,1,1,"svmRadialSigma","unseen","class_1","class_1",0.990316301371683,0.338818443172808,"TP"
"3616","asym_long_tail-Weibull(0.5,1)-693","asym_long_tail","Weibull(0.5,1)",693,0,-0.33771,0.33771,1,5.12929,36.17884,73,37,0.937950937950938,0.961038961038961,0.981240981240981,"svmRadialSigma","unseen","class_1","class_1",0.962874648649942,0.338818443172808,"TP"
"3621","asym_short_tail-beta(2,1)-693","asym_short_tail","beta(2,1)",693,0,0.18122,-0.18122,1,-0.56602,2.41534,0,0,0.645021645021645,0.961038961038961,1,"svmRadialSigma","unseen","class_1","class_1",0.836044899023521,0.338818443172808,"TP"
"3630","normal(0.6)-Normal_548_328.8-693","normal(0.6)","Normal_548_328.8",693,0,-0.0711,0.0711,1,0.1301,3.24975,6,0,0.701298701298701,0.952380952380952,0.995670995670996,"svmRadialSigma","unseen","class_0","class_0",0.241171758982456,0.338818443172808,"TN"
"3635","normal(0.6)-Normal_-605_363-693","normal(0.6)","Normal_-605_363",693,0,-0.03186,0.03186,1,0.06407,2.95166,4,0,0.692640692640693,0.948051948051948,0.997113997113997,"svmRadialSigma","unseen","class_0","class_0",0.0614133042005696,0.338818443172808,"TN"
"3640","normal(0.6)-Normal_956_573.6-693","normal(0.6)","Normal_956_573.6",693,0,-0.00373,0.00373,1,0.02035,2.88606,1,0,0.676767676767677,0.955266955266955,0.998556998556999,"svmRadialSigma","unseen","class_0","class_0",0.06222166483817,0.338818443172808,"TN"
"3645","normal(0.6)-Normal_-597_358.2-693","normal(0.6)","Normal_-597_358.2",693,0,0.06963,-0.06963,1,-0.12255,3.04671,5,0,0.698412698412698,0.945165945165945,0.997113997113997,"svmRadialSigma","unseen","class_0","class_0",0.119858961126852,0.338818443172808,"TN"
"3650","normal(0.6)-Normal_-277_166.2-693","normal(0.6)","Normal_-277_166.2",693,0,0.02275,-0.02275,1,-0.14931,3.09017,3,0,0.70995670995671,0.94949494949495,0.998556998556999,"svmRadialSigma","unseen","class_0","class_0",0.0918972070459538,0.338818443172808,"TN"
"3651","close_normal-tukey(0.1)-702","close_normal","tukey(0.1)",702,0,0.02166,-0.02166,1,-0.12117,3.35699,9,0,0.696581196581197,0.951566951566952,0.992877492877493,"svmRadialSigma","unseen","class_1","class_1",0.802929896553656,0.338818443172808,"TP"
"3656","sym_long_tail-t(1)-702","sym_long_tail","t(1)",702,0,-0.03366,0.03366,1,12.1581,253.853,112,70,0.96011396011396,0.98005698005698,0.985754985754986,"svmRadialSigma","unseen","class_1","class_1",0.955017444399199,0.338818443172808,"TP"
"3661","sym_short_tail-uniform(0,1)-702","sym_short_tail","uniform(0,1)",702,0,0.00199,-0.00199,1,0.02022,1.75911,0,0,0.548433048433048,1,1,"svmRadialSigma","unseen","class_1","class_1",0.977232139501717,0.338818443172808,"TP"
"3666","asym_long_tail-Weibull(0.5,1)-702","asym_long_tail","Weibull(0.5,1)",702,0,-0.30965,0.30965,1,7.59744,95.74583,83,57,0.923076923076923,0.967236467236467,0.978632478632479,"svmRadialSigma","unseen","class_1","class_1",0.957895246074337,0.338818443172808,"TP"
"3671","asym_short_tail-beta(2,1)-702","asym_short_tail","beta(2,1)",702,0,0.17391,-0.17391,1,-0.57177,2.25389,0,0,0.616809116809117,0.962962962962963,1,"svmRadialSigma","unseen","class_1","class_1",0.953339069093131,0.338818443172808,"TP"
"3680","normal(0.6)-Normal_548_328.8-702","normal(0.6)","Normal_548_328.8",702,0,-0.06837,0.06837,1,0.06908,3.19412,6,0,0.698005698005698,0.95014245014245,0.997150997150997,"svmRadialSigma","unseen","class_0","class_0",0.0641242976198928,0.338818443172808,"TN"
"3685","normal(0.6)-Normal_-605_363-702","normal(0.6)","Normal_-605_363",702,0,-0.03941,0.03941,1,0.012,3.09115,4,0,0.700854700854701,0.95014245014245,0.995726495726496,"svmRadialSigma","unseen","class_0","class_0",0.0961345069754254,0.338818443172808,"TN"
"3690","normal(0.6)-Normal_956_573.6-702","normal(0.6)","Normal_956_573.6",702,0,0.02419,-0.02419,1,-0.03525,2.90477,1,0,0.666666666666667,0.957264957264957,0.998575498575499,"svmRadialSigma","unseen","class_0","class_0",0.110702291230102,0.338818443172808,"TN"
"3695","normal(0.6)-Normal_-597_358.2-702","normal(0.6)","Normal_-597_358.2",702,0,0.06022,-0.06022,1,-0.13088,3.18967,8,0,0.700854700854701,0.944444444444444,0.995726495726496,"svmRadialSigma","unseen","class_0","class_0",0.142426820338693,0.338818443172808,"TN"
"3700","normal(0.6)-Normal_-277_166.2-702","normal(0.6)","Normal_-277_166.2",702,0,-0.00118,0.00118,1,-0.08924,3.17544,8,0,0.692307692307692,0.95014245014245,0.998575498575499,"svmRadialSigma","unseen","class_0","class_0",0.0482484932760385,0.338818443172808,"TN"
"3701","close_normal-tukey(0.1)-718","close_normal","tukey(0.1)",718,0,-0.00832,0.00832,1,-0.00371,3.14344,7,0,0.686629526462396,0.95125348189415,0.994428969359331,"svmRadialSigma","unseen","class_1","class_0",0.191647073553574,0.338818443172808,"FN"
"3706","sym_long_tail-t(1)-718","sym_long_tail","t(1)",718,0,-0.03607,0.03607,1,12.25068,258.2341,115,73,0.96100278551532,0.98050139275766,0.986072423398329,"svmRadialSigma","unseen","class_1","class_1",0.95567287969171,0.338818443172808,"TP"
"3711","sym_short_tail-uniform(0,1)-718","sym_short_tail","uniform(0,1)",718,0,-0.00397,0.00397,1,0.00044,1.74391,0,0,0.564066852367688,1,1,"svmRadialSigma","unseen","class_1","class_1",0.981735376198623,0.338818443172808,"TP"
"3716","asym_long_tail-Weibull(0.5,1)-718","asym_long_tail","Weibull(0.5,1)",718,0,-0.31624,0.31624,1,8.14122,113.5093,71,46,0.923398328690808,0.965181058495822,0.983286908077994,"svmRadialSigma","unseen","class_1","class_1",0.961626079248704,0.338818443172808,"TP"
"3721","asym_short_tail-beta(2,1)-718","asym_short_tail","beta(2,1)",718,0,0.17893,-0.17893,1,-0.6638,2.56415,0,0,0.64066852367688,0.955431754874652,1,"svmRadialSigma","unseen","class_1","class_1",0.809169182452791,0.338818443172808,"TP"
"3730","normal(0.6)-Normal_548_328.8-718","normal(0.6)","Normal_548_328.8",718,0,-0.04995,0.04995,1,-0.00796,3.06097,5,0,0.693593314763231,0.948467966573816,0.997214484679666,"svmRadialSigma","unseen","class_0","class_0",0.0294928750502158,0.338818443172808,"TN"
"3735","normal(0.6)-Normal_-605_363-718","normal(0.6)","Normal_-605_363",718,0,-0.01078,0.01078,1,-0.06991,2.99748,4,0,0.68941504178273,0.95125348189415,0.995821727019499,"svmRadialSigma","unseen","class_0","class_0",0.0470995369591927,0.338818443172808,"TN"
"3740","normal(0.6)-Normal_956_573.6-718","normal(0.6)","Normal_956_573.6",718,0,0.01964,-0.01964,1,0.00992,2.85692,2,0,0.662952646239554,0.955431754874652,0.998607242339833,"svmRadialSigma","unseen","class_0","class_0",0.111925264677386,0.338818443172808,"TN"
"3745","normal(0.6)-Normal_-597_358.2-718","normal(0.6)","Normal_-597_358.2",718,0,0.04464,-0.04464,1,-0.04846,3.28664,5,0,0.713091922005571,0.947075208913649,0.994428969359331,"svmRadialSigma","unseen","class_0","class_1",0.625521312546185,0.338818443172808,"FP"
"3750","normal(0.6)-Normal_-277_166.2-718","normal(0.6)","Normal_-277_166.2",718,0,0.02847,-0.02847,1,-0.00663,2.96136,6,0,0.68941504178273,0.945682451253482,0.998607242339833,"svmRadialSigma","unseen","class_0","class_0",0.147401465626138,0.338818443172808,"TN"
"3751","close_normal-tukey(0.1)-723","close_normal","tukey(0.1)",723,0,0.01349,-0.01349,1,-0.18993,3.26706,7,0,0.691562932226833,0.951590594744122,0.995850622406639,"svmRadialSigma","unseen","class_1","class_0",0.0514682456591659,0.338818443172808,"FN"
"3756","sym_long_tail-t(1)-723","sym_long_tail","t(1)",723,0,0.0385,-0.0385,1,-24.64821,643.69362,111,65,0.986168741355463,0.995850622406639,0.998616874135546,"svmRadialSigma","unseen","class_1","class_1",0.94999627783426,0.338818443172808,"TP"
"3761","sym_short_tail-uniform(0,1)-723","sym_short_tail","uniform(0,1)",723,0,0.02209,-0.02209,1,0.03759,1.8509,0,0,0.59612724757953,1,1,"svmRadialSigma","unseen","class_1","class_1",0.990998357685958,0.338818443172808,"TP"
"3766","asym_long_tail-Weibull(0.5,1)-723","asym_long_tail","Weibull(0.5,1)",723,0,-0.33573,0.33573,1,6.02434,58.87398,70,37,0.926694329183956,0.961272475795297,0.976486860304288,"svmRadialSigma","unseen","class_1","class_1",0.956571397922007,0.338818443172808,"TP"
"3771","asym_short_tail-beta(2,1)-723","asym_short_tail","beta(2,1)",723,0,0.21089,-0.21089,1,-0.61152,2.42272,0,0,0.630705394190871,0.966804979253112,1,"svmRadialSigma","unseen","class_1","class_1",0.941918596923323,0.338818443172808,"TP"
"3780","normal(0.6)-Normal_548_328.8-723","normal(0.6)","Normal_548_328.8",723,0,-0.04296,0.04296,1,-0.0167,3.04648,5,0,0.695712309820194,0.952973720608575,0.998616874135546,"svmRadialSigma","unseen","class_0","class_0",0.0722179181233248,0.338818443172808,"TN"
"3785","normal(0.6)-Normal_-605_363-723","normal(0.6)","Normal_-605_363",723,0,-0.01841,0.01841,1,-0.04599,2.87925,2,0,0.683264177040111,0.954356846473029,0.997233748271093,"svmRadialSigma","unseen","class_0","class_0",0.0378654976966334,0.338818443172808,"TN"
"3790","normal(0.6)-Normal_956_573.6-723","normal(0.6)","Normal_956_573.6",723,0,-0.00112,0.00112,1,0.08616,2.80001,1,0,0.665283540802213,0.959889349930844,0.998616874135546,"svmRadialSigma","unseen","class_0","class_0",0.104094374716175,0.338818443172808,"TN"
"3795","normal(0.6)-Normal_-597_358.2-723","normal(0.6)","Normal_-597_358.2",723,0,0.00098,-0.00098,1,0.01863,3.10453,3,0,0.697095435684647,0.951590594744122,0.995850622406639,"svmRadialSigma","unseen","class_0","class_0",0.132821172001639,0.338818443172808,"TN"
"3800","normal(0.6)-Normal_-277_166.2-723","normal(0.6)","Normal_-277_166.2",723,0,0.02577,-0.02577,1,-0.01078,2.84275,4,0,0.687413554633472,0.951590594744122,0.998616874135546,"svmRadialSigma","unseen","class_0","class_0",0.0820027481110649,0.338818443172808,"TN"
"3801","close_normal-tukey(0.1)-744","close_normal","tukey(0.1)",744,0,-0.04997,0.04997,1,-0.04652,3.51176,16,0,0.705645161290323,0.94758064516129,0.995967741935484,"svmRadialSigma","unseen","class_1","class_0",0.0460562990939565,0.338818443172808,"FN"
"3806","sym_long_tail-t(1)-744","sym_long_tail","t(1)",744,0,0.03605,-0.03605,1,-25.11071,666.26417,114,66,0.986559139784946,0.994623655913978,0.998655913978495,"svmRadialSigma","unseen","class_1","class_1",0.950005456732943,0.338818443172808,"TP"
"3811","sym_short_tail-uniform(0,1)-744","sym_short_tail","uniform(0,1)",744,0,0.02052,-0.02052,1,-0.04631,1.8143,0,0,0.563172043010753,1,1,"svmRadialSigma","unseen","class_1","class_1",0.983933578579722,0.338818443172808,"TP"
"3816","asym_long_tail-Weibull(0.5,1)-744","asym_long_tail","Weibull(0.5,1)",744,0,-0.34856,0.34856,1,5.03846,39.8683,83,45,0.916666666666667,0.956989247311828,0.981182795698925,"svmRadialSigma","unseen","class_1","class_1",0.963899445413589,0.338818443172808,"TP"
"3821","asym_short_tail-beta(2,1)-744","asym_short_tail","beta(2,1)",744,0,0.19452,-0.19452,1,-0.65315,2.55864,0,0,0.64247311827957,0.956989247311828,1,"svmRadialSigma","unseen","class_1","class_1",0.866421091693281,0.338818443172808,"TP"
"3830","normal(0.6)-Normal_548_328.8-744","normal(0.6)","Normal_548_328.8",744,0,-0.02901,0.02901,1,-0.03394,2.93549,3,0,0.686827956989247,0.952956989247312,0.998655913978495,"svmRadialSigma","unseen","class_0","class_0",0.0449872664131379,0.338818443172808,"TN"
"3835","normal(0.6)-Normal_-605_363-744","normal(0.6)","Normal_-605_363",744,0,-0.00401,0.00401,1,-0.07705,2.74388,1,0,0.674731182795699,0.955645161290323,0.998655913978495,"svmRadialSigma","unseen","class_0","class_0",0.0466695573541004,0.338818443172808,"TN"
"3840","normal(0.6)-Normal_956_573.6-744","normal(0.6)","Normal_956_573.6",744,0,-0.0434,0.0434,1,0.13024,2.62545,1,0,0.645161290322581,0.962365591397849,1,"svmRadialSigma","unseen","class_0","class_0",0.0708629276066324,0.338818443172808,"TN"
"3845","normal(0.6)-Normal_-597_358.2-744","normal(0.6)","Normal_-597_358.2",744,0,0.03447,-0.03447,1,-0.00172,2.91147,3,0,0.690860215053763,0.954301075268817,0.997311827956989,"svmRadialSigma","unseen","class_0","class_0",0.0966017644036821,0.338818443172808,"TN"
"3850","normal(0.6)-Normal_-277_166.2-744","normal(0.6)","Normal_-277_166.2",744,0,-0.02143,0.02143,1,-0.01705,3.06641,12,0,0.709677419354839,0.950268817204301,0.998655913978495,"svmRadialSigma","unseen","class_0","class_0",0.111718505507289,0.338818443172808,"TN"
"3851","close_normal-tukey(0.1)-761","close_normal","tukey(0.1)",761,0,0.00045,-0.00045,1,0.01322,3.31954,10,0,0.708278580814718,0.940867279894875,0.996057818659658,"svmRadialSigma","unseen","class_1","class_0",0.266914415463885,0.338818443172808,"FN"
"3856","sym_long_tail-t(1)-761","sym_long_tail","t(1)",761,0,0.0543,-0.0543,1,-18.84752,426.886,116,70,0.985545335085414,0.993429697766097,0.994743758212878,"svmRadialSigma","unseen","class_1","class_1",0.949985857339044,0.338818443172808,"TP"
"3861","sym_short_tail-uniform(0,1)-761","sym_short_tail","uniform(0,1)",761,0,0.00356,-0.00356,1,0.01622,1.86876,0,0,0.587385019710907,1,1,"svmRadialSigma","unseen","class_1","class_1",0.987512288071499,0.338818443172808,"TP"
"3866","asym_long_tail-Weibull(0.5,1)-761","asym_long_tail","Weibull(0.5,1)",761,0,-0.3572,0.3572,1,4.44238,30.04346,98,59,0.915900131406045,0.960578186596583,0.975032851511169,"svmRadialSigma","unseen","class_1","class_1",0.963857341527632,0.338818443172808,"TP"
"3871","asym_short_tail-beta(2,1)-761","asym_short_tail","beta(2,1)",761,0,0.21454,-0.21454,1,-0.60977,2.44211,0,0,0.630749014454665,0.957950065703022,1,"svmRadialSigma","unseen","class_1","class_1",0.913798953887364,0.338818443172808,"TP"
"3880","normal(0.6)-Normal_548_328.8-761","normal(0.6)","Normal_548_328.8",761,0,-0.02226,0.02226,1,-0.04128,2.97198,3,0,0.688567674113009,0.950065703022339,0.998685939553219,"svmRadialSigma","unseen","class_0","class_0",0.0487916873233676,0.338818443172808,"TN"
"3885","normal(0.6)-Normal_-605_363-761","normal(0.6)","Normal_-605_363",761,0,-0.01361,0.01361,1,-0.10634,2.85963,2,0,0.679369250985545,0.954007884362681,0.997371879106439,"svmRadialSigma","unseen","class_0","class_0",0.0261901781307902,0.338818443172808,"TN"
"3890","normal(0.6)-Normal_956_573.6-761","normal(0.6)","Normal_956_573.6",761,0,-0.02924,0.02924,1,0.05489,2.7818,2,0,0.681997371879106,0.95137976346912,1,"svmRadialSigma","unseen","class_0","class_0",0.0983000891196065,0.338818443172808,"TN"
"3895","normal(0.6)-Normal_-597_358.2-761","normal(0.6)","Normal_-597_358.2",761,0,0.01233,-0.01233,1,0.06407,3.10664,6,0,0.68988173455979,0.955321944809461,0.996057818659658,"svmRadialSigma","unseen","class_0","class_0",0.144304563099671,0.338818443172808,"TN"
"3900","normal(0.6)-Normal_-277_166.2-761","normal(0.6)","Normal_-277_166.2",761,0,0.00782,-0.00782,1,-0.08982,3.14562,10,0,0.704336399474376,0.948751642575558,0.996057818659658,"svmRadialSigma","unseen","class_0","class_0",0.0917285413708721,0.338818443172808,"TN"
"3901","close_normal-tukey(0.1)-762","close_normal","tukey(0.1)",762,0,0.00498,-0.00498,1,-0.03933,2.78407,3,0,0.673228346456693,0.954068241469816,0.998687664041995,"svmRadialSigma","unseen","class_1","class_0",0.0625275773724362,0.338818443172808,"FN"
"3906","sym_long_tail-t(1)-762","sym_long_tail","t(1)",762,0,0.05332,-0.05332,1,-18.75237,423.84012,129,78,0.984251968503937,0.992125984251969,0.994750656167979,"svmRadialSigma","unseen","class_1","class_1",0.949985857369896,0.338818443172808,"TP"
"3911","sym_short_tail-uniform(0,1)-762","sym_short_tail","uniform(0,1)",762,0,-0.02361,0.02361,1,0.05342,1.85974,0,0,0.598425196850394,1,1,"svmRadialSigma","unseen","class_1","class_1",0.98594090859832,0.338818443172808,"TP"
