"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"1606","sym_long_tail-t(1)-298","sym_long_tail","t(1)",298,0,-0.07996,0.07996,1,11.81125,147.08967,48,28,0.983221476510067,0.993288590604027,0.993288590604027,"gbm","unseen","class_1","class_1",0.995011817843236,0.453550094789808,"TP"
"1611","sym_short_tail-uniform(0,1)-298","sym_short_tail","uniform(0,1)",298,0,-0.06437,0.06437,1,0.08057,1.78361,0,0,0.577181208053691,1,1,"gbm","unseen","class_1","class_1",0.973353573413833,0.453550094789808,"TP"
"1616","asym_long_tail-Weibull(0.5,1)-298","asym_long_tail","Weibull(0.5,1)",298,0,-0.347,0.347,1,4.67561,29.34298,32,19,0.926174496644295,0.966442953020134,0.973154362416107,"gbm","unseen","class_1","class_1",0.994432083645968,0.453550094789808,"TP"
"1621","asym_short_tail-beta(2,1)-298","asym_short_tail","beta(2,1)",298,0,0.23091,-0.23091,1,-0.58849,2.37619,0,0,0.640939597315436,0.959731543624161,1,"gbm","unseen","class_1","class_1",0.906439867727381,0.453550094789808,"TP"
"1630","normal(0.6)-Normal_548_328.8-298","normal(0.6)","Normal_548_328.8",298,0,0.05163,-0.05163,1,-0.13529,2.82451,2,0,0.684563758389262,0.969798657718121,1,"gbm","unseen","class_0","class_0",0.224833671492668,0.453550094789808,"TN"
"1635","normal(0.6)-Normal_-605_363-298","normal(0.6)","Normal_-605_363",298,0,-0.10855,0.10855,1,0.36205,3.40913,4,0,0.718120805369127,0.939597315436242,0.98993288590604,"gbm","unseen","class_0","class_1",0.880159715302474,0.453550094789808,"FP"
"1640","normal(0.6)-Normal_956_573.6-298","normal(0.6)","Normal_956_573.6",298,0,0.02686,-0.02686,1,-0.08428,2.88572,2,0,0.671140939597315,0.949664429530201,1,"gbm","unseen","class_0","class_0",0.0882423113275034,0.453550094789808,"TN"
"1645","normal(0.6)-Normal_-597_358.2-298","normal(0.6)","Normal_-597_358.2",298,0,0.00519,-0.00519,1,0.03772,2.92741,3,0,0.651006711409396,0.959731543624161,0.996644295302013,"gbm","unseen","class_0","class_0",0.0882801141713636,0.453550094789808,"TN"
"1650","normal(0.6)-Normal_-277_166.2-298","normal(0.6)","Normal_-277_166.2",298,0,0.00681,-0.00681,1,-0.15766,2.89216,1,0,0.667785234899329,0.956375838926175,0.996644295302013,"gbm","unseen","class_0","class_0",0.0295150476757907,0.453550094789808,"TN"
"1651","close_normal-tukey(0.1)-306","close_normal","tukey(0.1)",306,0,-0.02429,0.02429,1,0.1654,3.30232,5,0,0.702614379084967,0.944444444444444,0.993464052287582,"gbm","unseen","class_1","class_0",0.448483019900323,0.453550094789808,"FN"
"1656","sym_long_tail-t(1)-306","sym_long_tail","t(1)",306,0,-0.08529,0.08529,1,12.32528,156.86842,45,29,0.993464052287582,0.993464052287582,0.993464052287582,"gbm","unseen","class_1","class_1",0.995322287058124,0.453550094789808,"TP"
"1661","sym_short_tail-uniform(0,1)-306","sym_short_tail","uniform(0,1)",306,0,0.10852,-0.10852,1,-0.13003,1.84252,0,0,0.598039215686274,1,1,"gbm","unseen","class_1","class_1",0.922183745796544,0.453550094789808,"TP"
"1666","asym_long_tail-Weibull(0.5,1)-306","asym_long_tail","Weibull(0.5,1)",306,0,-0.34997,0.34997,1,5.5665,44.87086,42,24,0.92156862745098,0.967320261437909,0.980392156862745,"gbm","unseen","class_1","class_1",0.994432083645968,0.453550094789808,"TP"
"1671","asym_short_tail-beta(2,1)-306","asym_short_tail","beta(2,1)",306,0,0.22058,-0.22058,1,-0.59089,2.41961,0,0,0.598039215686274,0.967320261437909,1,"gbm","unseen","class_1","class_1",0.914646054744283,0.453550094789808,"TP"
"1680","normal(0.6)-Normal_548_328.8-306","normal(0.6)","Normal_548_328.8",306,0,0.03547,-0.03547,1,-0.11146,2.72853,2,0,0.673202614379085,0.967320261437909,1,"gbm","unseen","class_0","class_0",0.259076531987581,0.453550094789808,"TN"
"1685","normal(0.6)-Normal_-605_363-306","normal(0.6)","Normal_-605_363",306,0,-0.10955,0.10955,1,0.40019,3.2695,3,0,0.712418300653595,0.941176470588235,0.993464052287582,"gbm","unseen","class_0","class_1",0.821534230357394,0.453550094789808,"FP"
"1690","normal(0.6)-Normal_956_573.6-306","normal(0.6)","Normal_956_573.6",306,0,-0.0017,0.0017,1,6e-04,2.75719,2,0,0.676470588235294,0.96078431372549,1,"gbm","unseen","class_0","class_0",0.173675501779708,0.453550094789808,"TN"
"1695","normal(0.6)-Normal_-597_358.2-306","normal(0.6)","Normal_-597_358.2",306,0,0.00054,-0.00054,1,0.10776,2.96632,3,0,0.656862745098039,0.954248366013072,0.996732026143791,"gbm","unseen","class_0","class_0",0.059169882858741,0.453550094789808,"TN"
"1700","normal(0.6)-Normal_-277_166.2-306","normal(0.6)","Normal_-277_166.2",306,0,0.0307,-0.0307,1,-0.10961,2.97134,2,0,0.683006535947712,0.944444444444444,0.996732026143791,"gbm","unseen","class_0","class_0",0.0949545597772282,0.453550094789808,"TN"
"1701","close_normal-tukey(0.1)-310","close_normal","tukey(0.1)",310,0,0.02392,-0.02392,1,-0.01272,2.68924,0,0,0.661290322580645,0.958064516129032,1,"gbm","unseen","class_1","class_1",0.467147876798504,0.453550094789808,"TP"
"1706","sym_long_tail-t(1)-310","sym_long_tail","t(1)",310,0,-0.0598,0.0598,1,17.15305,299.51452,46,25,0.996774193548387,0.996774193548387,0.996774193548387,"gbm","unseen","class_1","class_1",0.993229036362899,0.453550094789808,"TP"
"1711","sym_short_tail-uniform(0,1)-310","sym_short_tail","uniform(0,1)",310,0,-0.05848,0.05848,1,0.00683,1.86635,0,0,0.574193548387097,1,1,"gbm","unseen","class_1","class_1",0.965491801651053,0.453550094789808,"TP"
"1716","asym_long_tail-Weibull(0.5,1)-310","asym_long_tail","Weibull(0.5,1)",310,0,-0.35648,0.35648,1,4.1233,23.1333,45,26,0.916129032258065,0.964516129032258,0.974193548387097,"gbm","unseen","class_1","class_1",0.994432083645968,0.453550094789808,"TP"
"1721","asym_short_tail-beta(2,1)-310","asym_short_tail","beta(2,1)",310,0,0.10501,-0.10501,1,-0.50177,2.40156,0,0,0.616129032258064,0.964516129032258,1,"gbm","unseen","class_1","class_1",0.774111356721258,0.453550094789808,"TP"
"1730","normal(0.6)-Normal_548_328.8-310","normal(0.6)","Normal_548_328.8",310,0,0.01888,-0.01888,1,-0.07823,2.72794,1,0,0.674193548387097,0.970967741935484,1,"gbm","unseen","class_0","class_0",0.303857412695366,0.453550094789808,"TN"
"1735","normal(0.6)-Normal_-605_363-310","normal(0.6)","Normal_-605_363",310,0,-0.11002,0.11002,1,0.4087,3.36386,4,0,0.709677419354839,0.948387096774194,0.993548387096774,"gbm","unseen","class_0","class_1",0.909311039913297,0.453550094789808,"FP"
"1740","normal(0.6)-Normal_956_573.6-310","normal(0.6)","Normal_956_573.6",310,0,-0.01028,0.01028,1,-0.01311,2.84059,3,0,0.67741935483871,0.958064516129032,1,"gbm","unseen","class_0","class_0",0.0974584564090966,0.453550094789808,"TN"
"1745","normal(0.6)-Normal_-597_358.2-310","normal(0.6)","Normal_-597_358.2",310,0,-0.0301,0.0301,1,0.07766,2.9069,2,0,0.664516129032258,0.954838709677419,0.996774193548387,"gbm","unseen","class_0","class_0",0.0575682893423113,0.453550094789808,"TN"
"1750","normal(0.6)-Normal_-277_166.2-310","normal(0.6)","Normal_-277_166.2",310,0,-0.02575,0.02575,1,-0.09564,2.99052,2,0,0.7,0.951612903225806,0.996774193548387,"gbm","unseen","class_0","class_0",0.03304406145466,0.453550094789808,"TN"
"1751","close_normal-tukey(0.1)-317","close_normal","tukey(0.1)",317,0,-0.06607,0.06607,1,0.14025,2.98024,3,0,0.668769716088328,0.962145110410095,1,"gbm","unseen","class_1","class_0",0.162161380643118,0.453550094789808,"FN"
"1756","sym_long_tail-t(1)-317","sym_long_tail","t(1)",317,0,-0.06043,0.06043,1,17.37945,307.03599,48,26,0.996845425867508,0.996845425867508,0.996845425867508,"gbm","unseen","class_1","class_1",0.993229036362899,0.453550094789808,"TP"
"1761","sym_short_tail-uniform(0,1)-317","sym_short_tail","uniform(0,1)",317,0,0.02453,-0.02453,1,0.09773,1.81905,0,0,0.574132492113565,1,1,"gbm","unseen","class_1","class_1",0.982444980255097,0.453550094789808,"TP"
"1766","asym_long_tail-Weibull(0.5,1)-317","asym_long_tail","Weibull(0.5,1)",317,0,-0.38295,0.38295,1,3.62059,17.90425,38,23,0.914826498422713,0.952681388012618,0.971608832807571,"gbm","unseen","class_1","class_1",0.99310281551318,0.453550094789808,"TP"
"1771","asym_short_tail-beta(2,1)-317","asym_short_tail","beta(2,1)",317,0,0.21155,-0.21155,1,-0.61682,2.50445,0,0,0.649842271293375,0.958990536277603,1,"gbm","unseen","class_1","class_1",0.882615264031247,0.453550094789808,"TP"
"1780","normal(0.6)-Normal_548_328.8-317","normal(0.6)","Normal_548_328.8",317,0,0.00599,-0.00599,1,-0.06475,2.74328,1,0,0.67192429022082,0.958990536277603,0.996845425867508,"gbm","unseen","class_0","class_0",0.105519737860936,0.453550094789808,"TN"
"1785","normal(0.6)-Normal_-605_363-317","normal(0.6)","Normal_-605_363",317,0,-0.08577,0.08577,1,0.17842,2.95006,3,0,0.712933753943218,0.949526813880126,1,"gbm","unseen","class_0","class_0",0.106919245246265,0.453550094789808,"TN"
"1790","normal(0.6)-Normal_956_573.6-317","normal(0.6)","Normal_956_573.6",317,0,0.03269,-0.03269,1,-0.1867,2.82252,2,0,0.668769716088328,0.974763406940063,0.993690851735016,"gbm","unseen","class_0","class_0",0.232859144461223,0.453550094789808,"TN"
"1795","normal(0.6)-Normal_-597_358.2-317","normal(0.6)","Normal_-597_358.2",317,0,0.01065,-0.01065,1,-0.00292,2.74852,1,0,0.65615141955836,0.958990536277603,1,"gbm","unseen","class_0","class_0",0.187161082965449,0.453550094789808,"TN"
"1800","normal(0.6)-Normal_-277_166.2-317","normal(0.6)","Normal_-277_166.2",317,0,-0.01334,0.01334,1,-0.06121,2.94038,3,0,0.678233438485804,0.952681388012618,0.996845425867508,"gbm","unseen","class_0","class_0",0.0338291016453456,0.453550094789808,"TN"
"1801","close_normal-tukey(0.1)-330","close_normal","tukey(0.1)",330,0,0.02805,-0.02805,1,-0.06351,2.95281,4,0,0.681818181818182,0.945454545454545,1,"gbm","unseen","class_1","class_0",0.149465177214584,0.453550094789808,"FN"
"1806","sym_long_tail-t(1)-330","sym_long_tail","t(1)",330,0,0.05532,-0.05532,1,-17.82151,321.69776,49,25,0.996969696969697,0.996969696969697,0.996969696969697,"gbm","unseen","class_1","class_1",0.979600412311421,0.453550094789808,"TP"
"1811","sym_short_tail-uniform(0,1)-330","sym_short_tail","uniform(0,1)",330,0,0.04967,-0.04967,1,-0.01745,1.80307,0,0,0.587878787878788,1,1,"gbm","unseen","class_1","class_1",0.97549333473555,0.453550094789808,"TP"
"1816","asym_long_tail-Weibull(0.5,1)-330","asym_long_tail","Weibull(0.5,1)",330,0,-0.37844,0.37844,1,3.93673,22.57297,35,21,0.915151515151515,0.954545454545455,0.972727272727273,"gbm","unseen","class_1","class_1",0.992935423425153,0.453550094789808,"TP"
"1821","asym_short_tail-beta(2,1)-330","asym_short_tail","beta(2,1)",330,0,0.28994,-0.28994,1,-0.60372,2.29715,0,0,0.609090909090909,0.960606060606061,1,"gbm","unseen","class_1","class_1",0.899458126325953,0.453550094789808,"TP"
"1830","normal(0.6)-Normal_548_328.8-330","normal(0.6)","Normal_548_328.8",330,0,-0.02766,0.02766,1,0.05246,2.88791,2,0,0.678787878787879,0.957575757575758,0.993939393939394,"gbm","unseen","class_0","class_0",0.0888348804828143,0.453550094789808,"TN"
"1835","normal(0.6)-Normal_-605_363-330","normal(0.6)","Normal_-605_363",330,0,-0.08957,0.08957,1,0.04042,2.89123,0,0,0.684848484848485,0.948484848484848,1,"gbm","unseen","class_0","class_0",0.14213517821869,0.453550094789808,"TN"
"1840","normal(0.6)-Normal_956_573.6-330","normal(0.6)","Normal_956_573.6",330,0,0.06335,-0.06335,1,-0.14129,2.5036,1,0,0.648484848484848,0.981818181818182,0.996969696969697,"gbm","unseen","class_0","class_1",0.517490078018179,0.453550094789808,"FP"
"1845","normal(0.6)-Normal_-597_358.2-330","normal(0.6)","Normal_-597_358.2",330,0,-0.03187,0.03187,1,0.04087,3.04465,3,0,0.696969696969697,0.942424242424242,0.996969696969697,"gbm","unseen","class_0","class_0",0.194981671954694,0.453550094789808,"TN"
"1850","normal(0.6)-Normal_-277_166.2-330","normal(0.6)","Normal_-277_166.2",330,0,-0.02422,0.02422,1,0.07085,2.88333,5,0,0.678787878787879,0.951515151515152,1,"gbm","unseen","class_0","class_0",0.0969951237392079,0.453550094789808,"TN"
"1851","close_normal-tukey(0.1)-332","close_normal","tukey(0.1)",332,0,-0.01462,0.01462,1,0.12899,2.89307,3,0,0.671686746987952,0.94578313253012,1,"gbm","unseen","class_1","class_0",0.183786192673687,0.453550094789808,"FN"
"1856","sym_long_tail-t(1)-332","sym_long_tail","t(1)",332,0,0.09846,-0.09846,1,-3.37966,28.40534,49,20,0.894578313253012,0.963855421686747,0.975903614457831,"gbm","unseen","class_1","class_1",0.977556589136475,0.453550094789808,"TP"
"1861","sym_short_tail-uniform(0,1)-332","sym_short_tail","uniform(0,1)",332,0,-0.02304,0.02304,1,0.05353,1.85424,0,0,0.593373493975904,1,1,"gbm","unseen","class_1","class_1",0.970169593719956,0.453550094789808,"TP"
"1866","asym_long_tail-Weibull(0.5,1)-332","asym_long_tail","Weibull(0.5,1)",332,0,-0.33099,0.33099,1,7.44377,82.54404,27,14,0.930722891566265,0.97289156626506,0.984939759036145,"gbm","unseen","class_1","class_1",0.994770675636319,0.453550094789808,"TP"
"1871","asym_short_tail-beta(2,1)-332","asym_short_tail","beta(2,1)",332,0,0.20816,-0.20816,1,-0.60629,2.34299,0,0,0.641566265060241,0.960843373493976,1,"gbm","unseen","class_1","class_1",0.884909727384522,0.453550094789808,"TP"
"1880","normal(0.6)-Normal_548_328.8-332","normal(0.6)","Normal_548_328.8",332,0,-0.02749,0.02749,1,0.05655,2.87611,2,0,0.674698795180723,0.960843373493976,0.996987951807229,"gbm","unseen","class_0","class_0",0.0696911152148839,0.453550094789808,"TN"
"1885","normal(0.6)-Normal_-605_363-332","normal(0.6)","Normal_-605_363",332,0,-0.09553,0.09553,1,0.04484,2.90064,0,0,0.686746987951807,0.942771084337349,1,"gbm","unseen","class_0","class_1",0.524284797503524,0.453550094789808,"FP"
"1890","normal(0.6)-Normal_956_573.6-332","normal(0.6)","Normal_956_573.6",332,0,0.09587,-0.09587,1,-0.18294,2.52711,1,0,0.656626506024096,0.978915662650602,0.996987951807229,"gbm","unseen","class_0","class_0",0.32079788603812,0.453550094789808,"TN"
"1895","normal(0.6)-Normal_-597_358.2-332","normal(0.6)","Normal_-597_358.2",332,0,-0.0422,0.0422,1,0.0321,3.09144,3,0,0.69578313253012,0.951807228915663,0.996987951807229,"gbm","unseen","class_0","class_0",0.0459082362390245,0.453550094789808,"TN"
"1900","normal(0.6)-Normal_-277_166.2-332","normal(0.6)","Normal_-277_166.2",332,0,-0.03066,0.03066,1,0.02375,2.94491,3,0,0.668674698795181,0.951807228915663,1,"gbm","unseen","class_0","class_0",0.0810807812216782,0.453550094789808,"TN"
"1901","close_normal-tukey(0.1)-338","close_normal","tukey(0.1)",338,0,0.00758,-0.00758,1,0.19712,2.85958,1,0,0.677514792899408,0.955621301775148,0.997041420118343,"gbm","unseen","class_1","class_0",0.0663732181722075,0.453550094789808,"FN"
"1906","sym_long_tail-t(1)-338","sym_long_tail","t(1)",338,0,0.08966,-0.08966,1,-14.20192,236.043,48,20,0.970414201183432,0.99112426035503,0.994082840236686,"gbm","unseen","class_1","class_1",0.978610812306465,0.453550094789808,"TP"
"1911","sym_short_tail-uniform(0,1)-338","sym_short_tail","uniform(0,1)",338,0,-0.02868,0.02868,1,0.00309,1.91849,0,0,0.594674556213018,1,1,"gbm","unseen","class_1","class_1",0.961726273147366,0.453550094789808,"TP"
"1916","asym_long_tail-Weibull(0.5,1)-338","asym_long_tail","Weibull(0.5,1)",338,0,-0.4163,0.4163,1,3.2999,15.87216,42,28,0.896449704142012,0.937869822485207,0.970414201183432,"gbm","unseen","class_1","class_1",0.994972726530628,0.453550094789808,"TP"
"1921","asym_short_tail-beta(2,1)-338","asym_short_tail","beta(2,1)",338,0,0.16761,-0.16761,1,-0.54781,2.43356,0,0,0.656804733727811,0.958579881656805,1,"gbm","unseen","class_1","class_1",0.85273712734007,0.453550094789808,"TP"
"1930","normal(0.6)-Normal_548_328.8-338","normal(0.6)","Normal_548_328.8",338,0,-0.02372,0.02372,1,0.00924,2.87077,2,0,0.671597633136095,0.964497041420118,0.997041420118343,"gbm","unseen","class_0","class_0",0.0663508990738562,0.453550094789808,"TN"
"1935","normal(0.6)-Normal_-605_363-338","normal(0.6)","Normal_-605_363",338,0,-0.09369,0.09369,1,0.02544,2.90755,0,0,0.686390532544379,0.946745562130177,1,"gbm","unseen","class_0","class_0",0.111902114584203,0.453550094789808,"TN"
"1940","normal(0.6)-Normal_956_573.6-338","normal(0.6)","Normal_956_573.6",338,0,0.10439,-0.10439,1,-0.19909,2.30629,0,0,0.636094674556213,0.970414201183432,1,"gbm","unseen","class_0","class_1",0.726166226825048,0.453550094789808,"FP"
"1945","normal(0.6)-Normal_-597_358.2-338","normal(0.6)","Normal_-597_358.2",338,0,-0.00671,0.00671,1,0.00345,3.19303,5,0,0.707100591715976,0.940828402366864,0.994082840236686,"gbm","unseen","class_0","class_0",0.376378799092211,0.453550094789808,"TN"
"1950","normal(0.6)-Normal_-277_166.2-338","normal(0.6)","Normal_-277_166.2",338,0,-0.03617,0.03617,1,0.19205,2.84775,4,0,0.671597633136095,0.961538461538462,1,"gbm","unseen","class_0","class_0",0.152161655397676,0.453550094789808,"TN"
"1951","close_normal-tukey(0.1)-339","close_normal","tukey(0.1)",339,0,0.02002,-0.02002,1,-0.12719,3.27673,11,0,0.690265486725664,0.941002949852507,1,"gbm","unseen","class_1","class_1",0.765702863461797,0.453550094789808,"TP"
"1956","sym_long_tail-t(1)-339","sym_long_tail","t(1)",339,0,0.07651,-0.07651,1,-2.66922,32.70334,52,20,0.867256637168142,0.96165191740413,0.979351032448378,"gbm","unseen","class_1","class_1",0.980945077965962,0.453550094789808,"TP"
"1961","sym_short_tail-uniform(0,1)-339","sym_short_tail","uniform(0,1)",339,0,0.03004,-0.03004,1,-0.10816,1.88225,0,0,0.572271386430678,1,1,"gbm","unseen","class_1","class_1",0.971509696294299,0.453550094789808,"TP"
"1966","asym_long_tail-Weibull(0.5,1)-339","asym_long_tail","Weibull(0.5,1)",339,0,-0.30041,0.30041,1,5.85443,44.52099,34,19,0.943952802359882,0.970501474926254,0.976401179941003,"gbm","unseen","class_1","class_1",0.994512918358003,0.453550094789808,"TP"
"1971","asym_short_tail-beta(2,1)-339","asym_short_tail","beta(2,1)",339,0,0.26381,-0.26381,1,-0.7205,2.52199,0,0,0.640117994100295,0.96165191740413,1,"gbm","unseen","class_1","class_1",0.87562677472879,0.453550094789808,"TP"
"1980","normal(0.6)-Normal_548_328.8-339","normal(0.6)","Normal_548_328.8",339,0,-0.02784,0.02784,1,0.03276,2.84971,2,0,0.663716814159292,0.964601769911504,0.997050147492625,"gbm","unseen","class_0","class_0",0.0718430212051644,0.453550094789808,"TN"
"1985","normal(0.6)-Normal_-605_363-339","normal(0.6)","Normal_-605_363",339,0,-0.09812,0.09812,1,-0.01073,2.91314,1,0,0.678466076696165,0.946902654867257,1,"gbm","unseen","class_0","class_0",0.155301730716769,0.453550094789808,"TN"
"1990","normal(0.6)-Normal_956_573.6-339","normal(0.6)","Normal_956_573.6",339,0,0.08315,-0.08315,1,-0.20851,2.38173,0,0,0.646017699115044,0.967551622418879,1,"gbm","unseen","class_0","class_1",0.546026235145035,0.453550094789808,"FP"
"1995","normal(0.6)-Normal_-597_358.2-339","normal(0.6)","Normal_-597_358.2",339,0,0.01635,-0.01635,1,-0.05422,3.15581,5,0,0.702064896755162,0.946902654867257,0.994100294985251,"gbm","unseen","class_0","class_0",0.0610537205649362,0.453550094789808,"TN"
"2000","normal(0.6)-Normal_-277_166.2-339","normal(0.6)","Normal_-277_166.2",339,0,-0.03775,0.03775,1,0.20041,2.81961,3,0,0.672566371681416,0.964601769911504,1,"gbm","unseen","class_0","class_0",0.185518559814728,0.453550094789808,"TN"
"2001","close_normal-tukey(0.1)-360","close_normal","tukey(0.1)",360,0,0.00581,-0.00581,1,-0.00516,3.24953,11,0,0.697222222222222,0.936111111111111,1,"gbm","unseen","class_1","class_1",0.899504463001879,0.453550094789808,"TP"
"2006","sym_long_tail-t(1)-360","sym_long_tail","t(1)",360,0,0.04181,-0.04181,1,-1.59716,34.35286,55,20,0.883333333333333,0.966666666666667,0.977777777777778,"gbm","unseen","class_1","class_1",0.982825211518733,0.453550094789808,"TP"
"2011","sym_short_tail-uniform(0,1)-360","sym_short_tail","uniform(0,1)",360,0,-0.06908,0.06908,1,0.02415,1.79656,0,0,0.594444444444444,1,1,"gbm","unseen","class_1","class_1",0.968602803084982,0.453550094789808,"TP"
"2016","asym_long_tail-Weibull(0.5,1)-360","asym_long_tail","Weibull(0.5,1)",360,0,-0.30598,0.30598,1,6.36112,58.27399,39,25,0.933333333333333,0.963888888888889,0.975,"gbm","unseen","class_1","class_1",0.994512918358003,0.453550094789808,"TP"
"2021","asym_short_tail-beta(2,1)-360","asym_short_tail","beta(2,1)",360,0,0.24266,-0.24266,1,-0.62575,2.3883,0,0,0.647222222222222,0.963888888888889,1,"gbm","unseen","class_1","class_1",0.863574189005151,0.453550094789808,"TP"
