"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"1849","normal(0.6)-Normal_-277_166.2-330","normal(0.6)","Normal_-277_166.2",330,-270.2895,-274.51734,0.0254657012844689,166.020953154685,-0.05249,2.99265,0.0151515151515152,0,0.66969696969697,0.957575757575758,0.996969696969697,"rf","unseen","class_0","class_0",0.054,0.657,"TN"
"1851","close_normal-tukey(0.1)-332","close_normal","tukey(0.1)",332,-0.01799,-0.04196,0.0146154006156993,1.64005083611956,0.12899,2.89307,0.00903614457831325,0,0.671686746987952,0.94578313253012,1,"rf","unseen","class_1","class_0",0.334,0.657,"FN"
"1856","sym_long_tail-t(1)-332","sym_long_tail","t(1)",332,-0.43681,0.06477,0.0984563114127969,5.09444232474879,-3.37966,28.40534,0.147590361445783,0.0602409638554217,0.894578313253012,0.963855421686747,0.975903614457831,"rf","unseen","class_1","class_1",0.982,0.657,"TP"
"1861","sym_short_tail-uniform(0,1)-332","sym_short_tail","uniform(0,1)",332,4.81906,4.75306,0.0230402308203684,2.86455463552277,0.05353,1.85424,0,0,0.593373493975904,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"1866","asym_long_tail-Weibull(0.5,1)-332","asym_long_tail","Weibull(0.5,1)",332,1.54955,0.39191,0.33099062182632,3.49750090686088,7.44377,82.54404,0.0813253012048193,0.0421686746987952,0.930722891566265,0.97289156626506,0.984939759036145,"rf","unseen","class_1","class_1",1,0.657,"TP"
"1871","asym_short_tail-beta(2,1)-332","asym_short_tail","beta(2,1)",332,0.65548,0.708,0.208151526775693,0.252316189141367,-0.60629,2.34299,0,0,0.641566265060241,0.960843373493976,1,"rf","unseen","class_1","class_1",0.73,0.657,"TP"
"1879","normal(0.6)-Normal_548_328.8-332","normal(0.6)","Normal_548_328.8",332,557.07221,564.56215,0.0229992099114857,325.660752209558,-0.11612,2.96348,0.00903614457831325,0,0.710843373493976,0.951807228915663,1,"rf","unseen","class_0","class_0",0.064,0.657,"TN"
"1884","normal(0.6)-Normal_-605_363-332","normal(0.6)","Normal_-605_363",332,-585.86545,-628.10966,0.112746706267882,374.682431073678,0.33085,3.46476,0.0120481927710843,0,0.719879518072289,0.939759036144578,0.990963855421687,"rf","unseen","class_0","class_0",0.586,0.657,"TN"
"1889","normal(0.6)-Normal_956_573.6-332","normal(0.6)","Normal_956_573.6",332,990.28574,983.20866,0.0132212724351751,535.279795095327,-0.03128,2.72389,0.00602409638554217,0,0.662650602409639,0.963855421686747,1,"rf","unseen","class_0","class_0",0.21,0.657,"TN"
"1894","normal(0.6)-Normal_-597_358.2-332","normal(0.6)","Normal_-597_358.2",332,-577.76015,-580.85063,0.00802832349188962,384.947119174027,-0.00145,2.79163,0.00602409638554217,0,0.656626506024096,0.951807228915663,1,"rf","unseen","class_0","class_0",0.126,0.657,"TN"
"1899","normal(0.6)-Normal_-277_166.2-332","normal(0.6)","Normal_-277_166.2",332,-279.29625,-280.90999,0.00960487167083608,168.012656004548,-0.01274,2.92852,0.00903614457831325,0,0.692771084337349,0.948795180722892,0.996987951807229,"rf","unseen","class_0","class_0",0.098,0.657,"TN"
"1901","close_normal-tukey(0.1)-338","close_normal","tukey(0.1)",338,-0.02306,-0.01142,0.00758063571239568,1.53549127561512,0.19712,2.85958,0.0029585798816568,0,0.677514792899408,0.955621301775148,0.997041420118343,"rf","unseen","class_1","class_0",0.188,0.657,"FN"
"1906","sym_long_tail-t(1)-338","sym_long_tail","t(1)",338,-1.01967,0.05316,0.0896575854370571,11.965858714243,-14.20192,236.043,0.142011834319527,0.0591715976331361,0.970414201183432,0.99112426035503,0.994082840236686,"rf","unseen","class_1","class_1",0.908,0.657,"TP"
"1911","sym_short_tail-uniform(0,1)-338","sym_short_tail","uniform(0,1)",338,4.89819,4.81785,0.0286785671078801,2.80139519166996,0.00309,1.91849,0,0,0.594674556213018,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"1916","asym_long_tail-Weibull(0.5,1)-338","asym_long_tail","Weibull(0.5,1)",338,2.16623,0.42444,0.416295636688757,4.1840217539975,3.2999,15.87216,0.124260355029586,0.0828402366863905,0.896449704142012,0.937869822485207,0.970414201183432,"rf","unseen","class_1","class_1",1,0.657,"TP"
"1921","asym_short_tail-beta(2,1)-338","asym_short_tail","beta(2,1)",338,0.66985,0.70737,0.167644991453997,0.22380626867875,-0.54781,2.43356,0,0,0.656804733727811,0.958579881656805,1,"rf","unseen","class_1","class_1",0.802,0.657,"TP"
"1929","normal(0.6)-Normal_548_328.8-338","normal(0.6)","Normal_548_328.8",338,554.35219,564.27893,0.0308097891535165,322.194350326055,-0.10253,2.96259,0.00887573964497041,0,0.70414201183432,0.955621301775148,1,"rf","unseen","class_0","class_0",0.052,0.657,"TN"
"1934","normal(0.6)-Normal_-605_363-338","normal(0.6)","Normal_-605_363",338,-586.54092,-633.49549,0.1193864819592,393.298883001233,0.31083,3.17327,0.0118343195266272,0,0.710059171597633,0.943786982248521,0.994082840236686,"rf","unseen","class_0","class_0",0.286,0.657,"TN"
"1939","normal(0.6)-Normal_956_573.6-338","normal(0.6)","Normal_956_573.6",338,953.91977,960.14439,0.0113441398681491,548.707973662853,-0.10935,3.02627,0.00887573964497041,0,0.680473372781065,0.967455621301775,0.994082840236686,"rf","unseen","class_0","class_0",0.126,0.657,"TN"
"1944","normal(0.6)-Normal_-597_358.2-338","normal(0.6)","Normal_-597_358.2",338,-590.73616,-598.99694,0.0217793809649112,379.293608634191,0.06652,2.71264,0.0029585798816568,0,0.656804733727811,0.961538461538462,1,"rf","unseen","class_0","class_0",0.204,0.657,"TN"
"1949","normal(0.6)-Normal_-277_166.2-338","normal(0.6)","Normal_-277_166.2",338,-282.09246,-284.478,0.0147008933438606,162.271771123096,0.01856,2.85227,0.00887573964497041,0,0.680473372781065,0.946745562130177,1,"rf","unseen","class_0","class_0",0.27,0.657,"TN"
"1951","close_normal-tukey(0.1)-339","close_normal","tukey(0.1)",339,0.15915,0.18884,0.0200203525954387,1.48299086434493,-0.12719,3.27673,0.0324483775811209,0,0.690265486725664,0.941002949852507,1,"rf","unseen","class_1","class_1",0.698,0.657,"TP"
"1956","sym_long_tail-t(1)-339","sym_long_tail","t(1)",339,-0.41563,-0.06107,0.0765129290540205,4.6339880642874,-2.66922,32.70334,0.153392330383481,0.0589970501474926,0.867256637168142,0.96165191740413,0.979351032448378,"rf","unseen","class_1","class_1",0.994,0.657,"TP"
"1961","sym_short_tail-uniform(0,1)-339","sym_short_tail","uniform(0,1)",339,5.18671,5.27294,0.030042730842087,2.87024506704299,-0.10816,1.88225,0,0,0.572271386430678,1,1,"rf","unseen","class_1","class_1",0.994,0.657,"TP"
"1966","asym_long_tail-Weibull(0.5,1)-339","asym_long_tail","Weibull(0.5,1)",339,2.30214,0.52933,0.300409651234882,5.90130840574722,5.85443,44.52099,0.100294985250737,0.056047197640118,0.943952802359882,0.970501474926254,0.976401179941003,"rf","unseen","class_1","class_1",1,0.657,"TP"
"1971","asym_short_tail-beta(2,1)-339","asym_short_tail","beta(2,1)",339,0.68644,0.749,0.263792881796212,0.237155754825596,-0.7205,2.52199,0,0,0.640117994100295,0.96165191740413,1,"rf","unseen","class_1","class_1",0.678,0.657,"TP"
"1979","normal(0.6)-Normal_548_328.8-339","normal(0.6)","Normal_548_328.8",339,556.23515,568.84368,0.0398581054434886,316.335406806441,-0.14995,2.95789,0.00884955752212389,0,0.710914454277286,0.96165191740413,1,"rf","unseen","class_0","class_0",0.106,0.657,"TN"
"1984","normal(0.6)-Normal_-605_363-339","normal(0.6)","Normal_-605_363",339,-595.55201,-640.5593,0.116849300021377,385.173809271995,0.30403,3.1676,0.00884955752212389,0,0.705014749262537,0.941002949852507,0.994100294985251,"rf","unseen","class_0","class_0",0.338,0.657,"TN"
"1989","normal(0.6)-Normal_956_573.6-339","normal(0.6)","Normal_956_573.6",339,956.3714,972.57575,0.0292892020875178,553.253378210183,-0.13909,2.92556,0.00884955752212389,0,0.675516224188791,0.973451327433628,0.994100294985251,"rf","unseen","class_0","class_0",0.094,0.657,"TN"
"1994","normal(0.6)-Normal_-597_358.2-339","normal(0.6)","Normal_-597_358.2",339,-587.20378,-601.66647,0.0379227128590884,381.372768708288,0.15154,2.66909,0.00294985250737463,0,0.657817109144543,0.96165191740413,1,"rf","unseen","class_0","class_0",0.112,0.657,"TN"
"1999","normal(0.6)-Normal_-277_166.2-339","normal(0.6)","Normal_-277_166.2",339,-283.16273,-284.60237,0.00895568406428566,160.751539431938,0.00096,2.92516,0.0117994100294985,0,0.690265486725664,0.938053097345133,1,"rf","unseen","class_0","class_1",0.884,0.657,"FP"
"2001","close_normal-tukey(0.1)-360","close_normal","tukey(0.1)",360,0.09253,0.10131,0.00580988287252864,1.51121807317583,-0.00516,3.24953,0.0305555555555556,0,0.697222222222222,0.936111111111111,1,"rf","unseen","class_1","class_1",0.868,0.657,"TP"
"2006","sym_long_tail-t(1)-360","sym_long_tail","t(1)",360,-0.21815,-0.02077,0.0418104043062768,4.72083452133393,-1.59716,34.35286,0.152777777777778,0.0555555555555556,0.883333333333333,0.966666666666667,0.977777777777778,"rf","unseen","class_1","class_1",0.996,0.657,"TP"
"2011","sym_short_tail-uniform(0,1)-360","sym_short_tail","uniform(0,1)",360,4.92301,4.72151,0.0690812890660002,2.91685350294327,0.02415,1.79656,0,0,0.594444444444444,1,1,"rf","unseen","class_1","class_1",0.998,0.657,"TP"
"2016","asym_long_tail-Weibull(0.5,1)-360","asym_long_tail","Weibull(0.5,1)",360,1.90215,0.4446,0.305982227778871,4.76351195486214,6.36112,58.27399,0.108333333333333,0.0694444444444444,0.933333333333333,0.963888888888889,0.975,"rf","unseen","class_1","class_1",1,0.657,"TP"
"2021","asym_short_tail-beta(2,1)-360","asym_short_tail","beta(2,1)",360,0.67471,0.73257,0.242657646547449,0.238442929053489,-0.62575,2.3883,0,0,0.647222222222222,0.963888888888889,1,"rf","unseen","class_1","class_1",0.726,0.657,"TP"
"2029","normal(0.6)-Normal_548_328.8-360","normal(0.6)","Normal_548_328.8",360,551.93112,569.57102,0.0533057842850243,330.919059471671,-0.19175,2.82907,0.00833333333333333,0,0.7,0.95,1,"rf","unseen","class_0","class_0",0.164,0.657,"TN"
"2034","normal(0.6)-Normal_-605_363-360","normal(0.6)","Normal_-605_363",360,-614.5067,-643.15723,0.0800672304611569,357.830910785646,0.18928,2.92324,0.00277777777777778,0,0.705555555555556,0.95,1,"rf","unseen","class_0","class_0",0.064,0.657,"TN"
"2039","normal(0.6)-Normal_956_573.6-360","normal(0.6)","Normal_956_573.6",360,940.61545,977.87201,0.0640860606180255,581.352007608358,-0.11316,2.42292,0,0,0.647222222222222,0.969444444444444,1,"rf","unseen","class_0","class_0",0.354,0.657,"TN"
"2044","normal(0.6)-Normal_-597_358.2-360","normal(0.6)","Normal_-597_358.2",360,-572.96586,-565.64682,0.0205111291462098,356.832622320671,-0.01437,3.16049,0.0138888888888889,0,0.708333333333333,0.947222222222222,0.994444444444444,"rf","unseen","class_0","class_0",0.116,0.657,"TN"
"2049","normal(0.6)-Normal_-277_166.2-360","normal(0.6)","Normal_-277_166.2",360,-275.84997,-277.48768,0.00983313530715317,166.550133690184,0.13972,2.9093,0.00833333333333333,0,0.677777777777778,0.955555555555556,1,"rf","unseen","class_0","class_0",0.064,0.657,"TN"
"2051","close_normal-tukey(0.1)-376","close_normal","tukey(0.1)",376,-0.00196,-0.05106,0.0309055839437503,1.58870966778575,0.00941,2.79083,0.00265957446808511,0,0.680851063829787,0.944148936170213,0.997340425531915,"rf","unseen","class_1","class_0",0.402,0.657,"FN"
"2056","sym_long_tail-t(1)-376","sym_long_tail","t(1)",376,-0.42211,-0.02123,0.0402674291062048,9.95544063522615,2.08339,58.34121,0.146276595744681,0.0904255319148936,0.941489361702128,0.965425531914894,0.976063829787234,"rf","unseen","class_1","class_1",0.996,0.657,"TP"
"2061","sym_short_tail-uniform(0,1)-376","sym_short_tail","uniform(0,1)",376,5.05467,5.32245,0.0907031268979781,2.95226867207341,-0.00501,1.79388,0,0,0.574468085106383,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"2066","asym_long_tail-Weibull(0.5,1)-376","asym_long_tail","Weibull(0.5,1)",376,2.45208,0.49687,0.356983135619479,5.4770374421388,5.14376,37.74379,0.111702127659574,0.0531914893617021,0.917553191489362,0.970744680851064,0.978723404255319,"rf","unseen","class_1","class_1",1,0.657,"TP"
"2071","asym_short_tail-beta(2,1)-376","asym_short_tail","beta(2,1)",376,0.67445,0.71721,0.199456943747849,0.214382107719733,-0.57787,2.59684,0.00265957446808511,0,0.664893617021277,0.965425531914894,1,"rf","unseen","class_1","class_1",0.694,0.657,"TP"
"2079","normal(0.6)-Normal_548_328.8-376","normal(0.6)","Normal_548_328.8",376,547.70999,563.54088,0.0475910907341162,332.643983480957,-0.16472,2.89058,0.0106382978723404,0,0.691489361702128,0.954787234042553,1,"rf","unseen","class_0","class_0",0.132,0.657,"TN"
"2084","normal(0.6)-Normal_-605_363-376","normal(0.6)","Normal_-605_363",376,-626.22046,-660.04155,0.0946786439394834,357.219839583019,0.06357,2.93232,0,0,0.686170212765957,0.946808510638298,1,"rf","unseen","class_0","class_0",0.018,0.657,"TN"
"2089","normal(0.6)-Normal_956_573.6-376","normal(0.6)","Normal_956_573.6",376,926.24374,1003.66318,0.132270779509153,585.310227151439,-0.2815,2.90561,0.00531914893617021,0,0.678191489361702,0.946808510638298,1,"rf","unseen","class_0","class_0",0.23,0.657,"TN"
"2094","normal(0.6)-Normal_-597_358.2-376","normal(0.6)","Normal_-597_358.2",376,-601.14685,-606.47612,0.015340044037186,347.409041791621,-0.1307,2.79469,0.00265957446808511,0,0.680851063829787,0.962765957446808,0.997340425531915,"rf","unseen","class_0","class_0",0.126,0.657,"TN"
"2099","normal(0.6)-Normal_-277_166.2-376","normal(0.6)","Normal_-277_166.2",376,-266.2013,-258.88373,0.0420289526093047,174.107836281886,-0.12099,2.71777,0,0,0.659574468085106,0.960106382978723,1,"rf","unseen","class_0","class_0",0.076,0.657,"TN"
"2101","close_normal-tukey(0.1)-382","close_normal","tukey(0.1)",382,-0.07359,0.04508,0.0776748667607797,1.52777861036409,-0.19446,3.14113,0.0104712041884817,0,0.693717277486911,0.950261780104712,0.99738219895288,"rf","unseen","class_1","class_0",0.17,0.657,"FN"
"2106","sym_long_tail-t(1)-382","sym_long_tail","t(1)",382,-0.75948,-0.07306,0.0616399089045647,11.1359671388023,-1.37571,64.17542,0.157068062827225,0.0863874345549738,0.945026178010471,0.971204188481675,0.979057591623037,"rf","unseen","class_1","class_1",0.986,0.657,"TP"
"2111","sym_short_tail-uniform(0,1)-382","sym_short_tail","uniform(0,1)",382,4.88398,4.70284,0.0619151966326012,2.9256145478285,0.1434,1.77595,0,0,0.549738219895288,1,1,"rf","unseen","class_1","class_1",0.922,0.657,"TP"
"2116","asym_long_tail-Weibull(0.5,1)-382","asym_long_tail","Weibull(0.5,1)",382,1.87633,0.4037,0.377821241380959,3.89768980329812,4.60096,31.84911,0.12303664921466,0.081151832460733,0.895287958115183,0.968586387434555,0.984293193717278,"rf","unseen","class_1","class_1",1,0.657,"TP"
"2121","asym_short_tail-beta(2,1)-382","asym_short_tail","beta(2,1)",382,0.67689,0.71865,0.174291221510851,0.239598986328753,-0.62137,2.47127,0,0,0.646596858638743,0.952879581151832,1,"rf","unseen","class_1","class_0",0.648,0.657,"FN"
"2129","normal(0.6)-Normal_548_328.8-382","normal(0.6)","Normal_548_328.8",382,550.32373,559.9966,0.0291268538758023,332.094569542093,-0.09779,2.79385,0.00785340314136126,0,0.680628272251309,0.960732984293194,0.99738219895288,"rf","unseen","class_0","class_0",0.112,0.657,"TN"
"2134","normal(0.6)-Normal_-605_363-382","normal(0.6)","Normal_-605_363",382,-625.02506,-645.14637,0.0576475060212277,349.040424968093,-0.07146,3.06112,0.00523560209424084,0,0.691099476439791,0.945026178010471,0.99738219895288,"rf","unseen","class_0","class_0",0.062,0.657,"TN"
"2139","normal(0.6)-Normal_956_573.6-382","normal(0.6)","Normal_956_573.6",382,941.0365,1007.22873,0.115493340479871,573.125945833532,-0.26026,2.89805,0.00785340314136126,0,0.680628272251309,0.955497382198953,0.99738219895288,"rf","unseen","class_0","class_0",0.104,0.657,"TN"
"2144","normal(0.6)-Normal_-597_358.2-382","normal(0.6)","Normal_-597_358.2",382,-597.44131,-616.56534,0.0557482423869219,343.042743254024,-0.13935,2.74375,0.00261780104712042,0,0.662303664921466,0.968586387434555,0.99738219895288,"rf","unseen","class_0","class_0",0.042,0.657,"TN"
"2149","normal(0.6)-Normal_-277_166.2-382","normal(0.6)","Normal_-277_166.2",382,-273.56674,-272.77162,0.00452213802872763,175.828334948837,-0.12165,2.71342,0,0,0.683246073298429,0.952879581151832,1,"rf","unseen","class_0","class_0",0.118,0.657,"TN"
"2151","close_normal-tukey(0.1)-390","close_normal","tukey(0.1)",390,0.25347,0.20348,0.0292833758074258,1.70711192345943,0.14245,3.22969,0.0102564102564103,0,0.705128205128205,0.956410256410256,0.994871794871795,"rf","unseen","class_1","class_0",0.38,0.657,"FN"
"2156","sym_long_tail-t(1)-390","sym_long_tail","t(1)",390,-0.34628,-0.06808,0.0217174792049983,12.8099581619939,5.3588,128.88352,0.158974358974359,0.0871794871794872,0.958974358974359,0.984615384615385,0.987179487179487,"rf","unseen","class_1","class_1",0.998,0.657,"TP"
"2161","sym_short_tail-uniform(0,1)-390","sym_short_tail","uniform(0,1)",390,5.08865,5.13356,0.0159458483256842,2.81640707240785,-0.03068,1.87928,0,0,0.6,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"2166","asym_long_tail-Weibull(0.5,1)-390","asym_long_tail","Weibull(0.5,1)",390,2.01804,0.44463,0.29567119370243,5.32148560127746,8.82315,113.81775,0.117948717948718,0.0743589743589744,0.933333333333333,0.974358974358974,0.982051282051282,"rf","unseen","class_1","class_1",0.998,0.657,"TP"
"2171","asym_short_tail-beta(2,1)-390","asym_short_tail","beta(2,1)",390,0.67653,0.71967,0.178097614850518,0.242226713907475,-0.70917,2.6898,0,0,0.664102564102564,0.938461538461538,1,"rf","unseen","class_1","class_0",0.562,0.657,"FN"
"2179","normal(0.6)-Normal_548_328.8-390","normal(0.6)","Normal_548_328.8",390,563.29822,564.69822,0.00423308394882829,330.72814452156,-0.12115,2.88858,0.0102564102564103,0,0.694871794871795,0.953846153846154,0.997435897435897,"rf","unseen","class_0","class_0",0.046,0.657,"TN"
"2184","normal(0.6)-Normal_-605_363-390","normal(0.6)","Normal_-605_363",390,-618.42437,-629.6802,0.0321851349808805,349.721385561582,-0.18892,3.19846,0.0102564102564103,0,0.68974358974359,0.946153846153846,0.997435897435897,"rf","unseen","class_0","class_0",0.14,0.657,"TN"
"2189","normal(0.6)-Normal_956_573.6-390","normal(0.6)","Normal_956_573.6",390,951.29036,999.16751,0.0817955085989932,585.327370903948,-0.11514,3.03245,0.0102564102564103,0,0.67948717948718,0.948717948717949,0.997435897435897,"rf","unseen","class_0","class_0",0.13,0.657,"TN"
"2194","normal(0.6)-Normal_-597_358.2-390","normal(0.6)","Normal_-597_358.2",390,-614.1689,-630.32622,0.0454286181685678,355.663910798399,-0.06795,2.58832,0,0,0.661538461538462,0.956410256410256,1,"rf","unseen","class_0","class_0",0.378,0.657,"TN"
"2199","normal(0.6)-Normal_-277_166.2-390","normal(0.6)","Normal_-277_166.2",390,-274.14292,-267.74666,0.037277921244703,171.583065429349,-0.07132,2.75771,0,0,0.674358974358974,0.948717948717949,1,"rf","unseen","class_0","class_0",0.13,0.657,"TN"
"2201","close_normal-tukey(0.1)-394","close_normal","tukey(0.1)",394,0.04386,0.02877,0.0098286962565104,1.53530026833463,0.06371,2.84436,0.00253807106598985,0,0.692893401015228,0.951776649746193,1,"rf","unseen","class_1","class_0",0.088,0.657,"FN"
"2206","sym_long_tail-t(1)-394","sym_long_tail","t(1)",394,0.4551,0.03281,0.0270816747390312,15.593201087796,3.95516,74.59003,0.157360406091371,0.0862944162436548,0.967005076142132,0.977157360406091,0.984771573604061,"rf","unseen","class_1","class_1",0.994,0.657,"TP"
"2211","sym_short_tail-uniform(0,1)-394","sym_short_tail","uniform(0,1)",394,4.90365,4.92857,0.00855951822227339,2.91137881278803,0.05679,1.7742,0,0,0.576142131979695,1,1,"rf","unseen","class_1","class_1",0.998,0.657,"TP"
