"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"443","normal(0.3)-Normal_-597_179.1-73","normal(0.3)","Normal_-597_179.1",73,-617.08993,-592.15302,0.129356329419238,192.776883140992,-0.16184,2.57941,0.0136986301369863,0,0.671232876712329,0.945205479452055,1,0
"444","normal(0.6)-Normal_-597_358.2-73","normal(0.6)","Normal_-597_358.2",73,-565.48652,-546.50141,0.0637756179493277,297.686021875704,-0.11291,2.48045,0,0,0.643835616438356,0.972602739726027,1,0
"445","normal(1)-Normal_-597_597-73","normal(1)","Normal_-597_597",73,-652.28446,-600.79662,0.0722175676429876,712.954502352303,-0.15377,2.36974,0,0,0.63013698630137,0.972602739726027,1,0
"446","normal(0.01)-Normal_-277_2.77-73","normal(0.01)","Normal_-277_2.77",73,-276.64151,-277.0594,0.155608070365729,2.68552909253244,0.34706,2.45098,0.0136986301369863,0,0.657534246575342,0.972602739726027,1,0
"447","normal(0.1)-Normal_-277_27.7-73","normal(0.1)","Normal_-277_27.7",73,-274.21974,-276.69838,0.0848101046805223,29.2257627712755,0.27512,3.52095,0.0136986301369863,0,0.712328767123288,0.931506849315068,1,0
"448","normal(0.3)-Normal_-277_83.1-73","normal(0.3)","Normal_-277_83.1",73,-272.78503,-272.31052,0.00516069953970667,91.9468371194848,-0.0565,2.4884,0,0,0.671232876712329,0.972602739726027,1,0
"449","normal(0.6)-Normal_-277_166.2-73","normal(0.6)","Normal_-277_166.2",73,-281.21269,-297.72664,0.107878118741928,153.079699503339,0.12404,2.63016,0,0,0.726027397260274,0.958904109589041,1,0
"450","normal(1)-Normal_-277_277-73","normal(1)","Normal_-277_277",73,-247.97328,-204.31092,0.16018855141986,272.568542589285,-0.11651,3.30604,0.0273972602739726,0,0.73972602739726,0.945205479452055,1,0
"451","close_normal-tukey(0.1)-86","close_normal","tukey(0.1)",86,0.00173,-0.00126,0.00180843952301246,1.65335913197657,-0.02161,2.96118,0.0232558139534884,0,0.686046511627907,0.953488372093023,1,1
"452","close_normal-tukey(0.2)-86","close_normal","tukey(0.2)",86,-0.04356,0.20957,0.185671291444734,1.36332331202288,-0.21631,2.59092,0,0,0.674418604651163,0.953488372093023,1,1
"453","close_normal-tukey(5)-86","close_normal","tukey(5)",86,0.00342,0.00491,0.0196951724406089,0.0756530568337557,-0.06749,3.2974,0.104651162790698,0,0.709302325581395,0.906976744186046,1,1
"454","close_normal-t(10)-86","close_normal","t(10)",86,0.03847,0.03843,4.29612921058394e-05,0.931070692693656,0.06644,3.05156,0.0232558139534884,0,0.709302325581395,0.953488372093023,1,1
"455","close_normal-laplace(0,10)-86","close_normal","laplace(0,10)",86,-0.80836,-0.62858,0.0128024020315091,14.0426772692755,-0.63707,5.52966,0.13953488372093,0.0232558139534884,0.790697674418605,0.918604651162791,0.976744186046512,1
"456","sym_long_tail-t(1)-86","sym_long_tail","t(1)",86,0.77076,0.08554,0.0860484649542291,7.96318679670209,3.74204,38.66413,0.13953488372093,0.0697674418604651,0.953488372093023,0.976744186046512,0.976744186046512,1
"457","sym_long_tail-t(2)-86","sym_long_tail","t(2)",86,-0.32337,0.12752,0.19256516894283,2.34149302532413,-4.47708,30.57958,0.0465116279069767,0.0232558139534884,0.895348837209302,0.976744186046512,0.988372093023256,1
"458","sym_long_tail-t(4)-86","sym_long_tail","t(4)",86,0.25513,-0.0948,0.174034692708665,2.01069105563789,2.60523,13.0643,0.0930232558139535,0.0232558139534884,0.872093023255814,0.953488372093023,0.976744186046512,1
"459","sym_long_tail-t(7)-86","sym_long_tail","t(7)",86,-0.12393,-0.12243,0.0012772091164719,1.17443571350597,-0.18402,3.0861,0.0116279069767442,0,0.709302325581395,0.953488372093023,1,1
"460","sym_long_tail-tukey(10)-86","sym_long_tail","tukey(10)",86,0.00646,5e-05,0.180755985353173,0.0354621728706561,0.26309,4.26653,0.27906976744186,0.209302325581395,0.744186046511628,0.906976744186046,1,1
"461","sym_short_tail-uniform(0,1)-86","sym_short_tail","uniform(0,1)",86,4.64371,4.16865,0.167643088747358,2.83375833474367,0.21585,1.75699,0,0,0.581395348837209,1,1,1
"462","sym_short_tail-beta(1.3,1.3)-86","sym_short_tail","beta(1.3,1.3)",86,0.50077,0.46272,0.145725071929146,0.261108122962537,-0.07407,2.07347,0,0,0.604651162790698,1,1,1
"463","sym_short_tail-beta(1.5,1.5)-86","sym_short_tail","beta(1.5,1.5)",86,0.49896,0.47281,0.10579404393281,0.247178376285605,0.05744,1.92122,0,0,0.593023255813954,1,1,1
"464","sym_short_tail-tukey(1.5)-86","sym_short_tail","tukey(1.5)",86,-0.0168,-0.04462,0.0692176270355708,0.4019207417455,0.08398,1.65747,0,0,0.569767441860465,1,1,1
"465","sym_short_tail-truncatednormal(2,2)-86","sym_short_tail","truncatednormal(2,2)",86,-2.23918,-2.16026,0.0391633094628382,2.01515145380874,-0.39228,3.05642,0.0348837209302326,0,0.686046511627907,0.953488372093023,1,1
"466","asym_long_tail-Weibull(0.5,1)-86","asym_long_tail","Weibull(0.5,1)",86,1.82425,0.4216,0.361900352797171,3.87579064004429,4.22704,22.8882,0.0581395348837209,0.0348837209302326,0.941860465116279,0.965116279069767,0.976744186046512,1
"467","asym_long_tail-Weibull(2,1)-86","asym_long_tail","Weibull(2,1)",86,0.82323,0.74197,0.180930228525685,0.449123403325964,0.8039,3.54776,0.0116279069767442,0,0.709302325581395,0.953488372093023,0.988372093023256,1
"468","asym_long_tail-lognormal(0,1)-86","asym_long_tail","lognormal(0,1)",86,1.56262,1.03595,0.297800416527549,1.76853345653826,2.4876,9.96577,0.0813953488372093,0.0348837209302326,0.895348837209302,0.941860465116279,0.976744186046512,1
"469","asym_long_tail-chisquared(4)-86","asym_long_tail","chisquared(4)",86,4.07097,3.3451,0.257434271775293,2.8196323472952,1.25328,4.29467,0.0465116279069767,0,0.755813953488372,0.953488372093023,0.976744186046512,1
"470","asym_long_tail-chisquared(10)-86","asym_long_tail","chisquared(10)",86,9.4208,9.14328,0.0754824510366999,3.67661616956593,0.73318,4.10619,0.0232558139534884,0,0.697674418604651,0.965116279069767,0.976744186046512,1
"471","asym_short_tail-beta(2,1)-86","asym_short_tail","beta(2,1)",86,0.68563,0.74602,0.249634378396553,0.241913795639431,-0.86352,2.86453,0,0,0.686046511627907,0.941860465116279,1,1
"472","asym_short_tail-beta(3,2)-86","asym_short_tail","beta(3,2)",86,0.5912,0.59689,0.0282313405250454,0.201549054851016,0.06867,1.94213,0,0,0.616279069767442,1,1,1
"473","asym_short_tail-lognormal(0,0.15)-86","asym_short_tail","lognormal(0,0.15)",86,1.02767,1.00069,0.155029653585243,0.174031221615064,0.40117,3.21607,0.0116279069767442,0,0.63953488372093,0.953488372093023,0.988372093023256,1
"474","asym_short_tail-lognormal(0,0.25)-86","asym_short_tail","lognormal(0,0.25)",86,1.04213,0.99061,0.180097345754161,0.28606751412276,0.6659,3.0535,0.0116279069767442,0,0.686046511627907,0.941860465116279,1,1
"475","asym_short_tail-lognormal(0,0.35)-86","asym_short_tail","lognormal(0,0.35)",86,1.10644,1.06744,0.0928014876089864,0.420251883938804,0.71326,3.31214,0.0465116279069767,0,0.686046511627907,0.953488372093023,1,1
"476","normal(0.01)-Normal_548_5.48-86","normal(0.01)","Normal_548_5.48",86,548.36437,549.05158,0.121540191147913,5.65417902925303,-0.11331,2.49054,0,0,0.627906976744186,0.953488372093023,1,0
"477","normal(0.1)-Normal_548_54.8-86","normal(0.1)","Normal_548_54.8",86,559.21649,559.33603,0.00251004762606906,47.6245943537089,0.10135,2.96104,0.0232558139534884,0,0.709302325581395,0.965116279069767,1,0
"478","normal(0.3)-Normal_548_164.4-86","normal(0.3)","Normal_548_164.4",86,554.13042,538.67695,0.106146991610213,145.585567387038,-0.07638,3.16885,0.0116279069767442,0,0.686046511627907,0.953488372093023,0.988372093023256,0
"479","normal(0.6)-Normal_548_328.8-86","normal(0.6)","Normal_548_328.8",86,553.51986,545.0777,0.0287557905854676,293.581217143318,0.43227,3.59376,0.0232558139534884,0,0.709302325581395,0.953488372093023,0.976744186046512,0
"480","normal(1)-Normal_548_548-86","normal(1)","Normal_548_548",86,611.21933,603.44461,0.0138312980048979,562.110656371283,0.02342,2.76794,0,0,0.720930232558139,0.953488372093023,1,0
"481","normal(0.01)-Normal_-605_6.05-86","normal(0.01)","Normal_-605_6.05",86,-606.07867,-605.89165,0.0309506594150877,6.04252069372046,0.07266,2.28158,0,0,0.63953488372093,0.988372093023256,1,0
"482","normal(0.1)-Normal_-605_60.5-86","normal(0.1)","Normal_-605_60.5",86,-603.87256,-597.92769,0.0929399344744594,63.9646459147627,0.00545,2.54079,0,0,0.63953488372093,0.965116279069767,1,0
"483","normal(0.3)-Normal_-605_181.5-86","normal(0.3)","Normal_-605_181.5",86,-601.61676,-605.70176,0.021383451647698,191.035575888414,-0.00917,2.94675,0.0116279069767442,0,0.686046511627907,0.941860465116279,1,0
"484","normal(0.6)-Normal_-605_363-86","normal(0.6)","Normal_-605_363",86,-581.1557,-610.83065,0.0851022437219647,348.697621850608,-0.00127,3.13817,0,0,0.767441860465116,0.941860465116279,1,0
"485","normal(1)-Normal_-605_605-86","normal(1)","Normal_-605_605",86,-391.99196,-400.27916,0.0159324460870047,520.146119104676,0.06124,2.28068,0,0,0.604651162790698,0.965116279069767,1,0
"486","normal(0.01)-Normal_956_9.56-86","normal(0.01)","Normal_956_9.56",86,955.64625,956.01539,0.0353526227247259,10.4416581161271,0.19219,2.23862,0,0,0.63953488372093,0.988372093023256,1,0
"487","normal(0.1)-Normal_956_95.6-86","normal(0.1)","Normal_956_95.6",86,951.52069,942.90754,0.0900934168050291,95.602434733268,0.16914,3.24104,0.0232558139534884,0,0.755813953488372,0.906976744186046,1,0
"488","normal(0.3)-Normal_956_286.8-86","normal(0.3)","Normal_956_286.8",86,978.4251,972.33344,0.0221792962322562,274.655243169561,0.12554,2.69759,0,0,0.674418604651163,0.965116279069767,1,0
"489","normal(0.6)-Normal_956_573.6-86","normal(0.6)","Normal_956_573.6",86,922.0319,980.92781,0.107682454143532,546.940636415071,-0.53648,3.11217,0.0116279069767442,0,0.674418604651163,0.953488372093023,1,0
"490","normal(1)-Normal_956_956-86","normal(1)","Normal_956_956",86,1025.53055,1113.74204,0.0866869246449134,1017.58702781684,-0.09848,3.10396,0.0232558139534884,0,0.720930232558139,0.965116279069767,1,0
"491","normal(0.01)-Normal_-597_5.97-86","normal(0.01)","Normal_-597_5.97",86,-596.73064,-596.30117,0.0811997095660838,5.28905832662513,-0.26551,2.31472,0,0,0.686046511627907,0.965116279069767,1,0
"492","normal(0.1)-Normal_-597_59.7-86","normal(0.1)","Normal_-597_59.7",86,-601.81754,-597.08355,0.0693901679385893,68.2227776734835,-0.14765,2.49471,0,0,0.662790697674419,0.965116279069767,1,0
"493","normal(0.3)-Normal_-597_179.1-86","normal(0.3)","Normal_-597_179.1",86,-565.48159,-597.69555,0.184935936306219,174.189833752267,0.38235,2.443,0,0,0.627906976744186,0.965116279069767,1,0
"494","normal(0.6)-Normal_-597_358.2-86","normal(0.6)","Normal_-597_358.2",86,-600.13465,-602.01145,0.00490067666625048,382.967522204632,0.30208,3.312,0.0116279069767442,0,0.709302325581395,0.953488372093023,0.988372093023256,0
"495","normal(1)-Normal_-597_597-86","normal(1)","Normal_-597_597",86,-593.22537,-600.52715,0.0117129535156224,623.393577910227,-0.13131,2.71085,0,0,0.674418604651163,0.941860465116279,1,0
"496","normal(0.01)-Normal_-277_2.77-86","normal(0.01)","Normal_-277_2.77",86,-276.51746,-276.20985,0.119237982711051,2.57979876047921,0.09887,2.81201,0,0,0.674418604651163,0.965116279069767,1,0
"497","normal(0.1)-Normal_-277_27.7-86","normal(0.1)","Normal_-277_27.7",86,-276.7143,-277.90009,0.0414485081874097,28.6087497923554,-0.06494,3.25698,0.0232558139534884,0,0.697674418604651,0.953488372093023,1,0
"498","normal(0.3)-Normal_-277_83.1-86","normal(0.3)","Normal_-277_83.1",86,-288.12424,-293.38492,0.072427483714417,72.6337535174217,-0.14231,2.80271,0,0,0.720930232558139,0.965116279069767,1,0
"499","normal(0.6)-Normal_-277_166.2-86","normal(0.6)","Normal_-277_166.2",86,-302.78291,-297.39404,0.0328402547158129,164.093428830965,-0.16291,2.66869,0,0,0.686046511627907,0.965116279069767,1,0
"500","normal(1)-Normal_-277_277-86","normal(1)","Normal_-277_277",86,-295.57826,-326.77788,0.111293818364535,280.335605862742,0.28049,2.93244,0,0,0.697674418604651,0.941860465116279,1,0
"501","close_normal-tukey(0.1)-91","close_normal","tukey(0.1)",91,-0.09267,0.03101,0.0961626110436777,1.28615476075024,-0.3683,3.14381,0.021978021978022,0,0.703296703296703,0.945054945054945,1,1
"502","close_normal-tukey(0.2)-91","close_normal","tukey(0.2)",91,0.18898,0.39814,0.161047150241819,1.29875008459285,-0.29212,2.80777,0.010989010989011,0,0.714285714285714,0.956043956043956,1,1
"503","close_normal-tukey(5)-91","close_normal","tukey(5)",91,0.00438,-0.00221,0.0890652630659606,0.0739906869765772,-0.22378,3.03947,0.032967032967033,0,0.659340659340659,0.956043956043956,1,1
"504","close_normal-t(10)-91","close_normal","t(10)",91,0.08294,0.06772,0.0144754066216051,1.05143851208184,-0.02312,2.91465,0.010989010989011,0,0.736263736263736,0.945054945054945,1,1
"505","close_normal-laplace(0,10)-91","close_normal","laplace(0,10)",91,-0.349,-0.26626,0.00691570714156674,11.9640693722689,-1.23016,9.76372,0.0549450549450549,0.021978021978022,0.791208791208791,0.945054945054945,0.978021978021978,1
"506","sym_long_tail-t(1)-91","sym_long_tail","t(1)",91,1.85234,-0.12126,0.180053987314113,10.9611568698946,3.98584,27.31483,0.142857142857143,0.10989010989011,0.934065934065934,0.945054945054945,0.956043956043956,1
"507","sym_long_tail-t(2)-91","sym_long_tail","t(2)",91,-0.51745,-0.24546,0.104565239992722,2.60115120492175,-2.35405,14.73233,0.0989010989010989,0.043956043956044,0.835164835164835,0.945054945054945,0.978021978021978,1
"508","sym_long_tail-t(4)-91","sym_long_tail","t(4)",91,-0.25924,-0.18875,0.0495314906871685,1.42313504039686,-0.73237,4.98622,0.010989010989011,0.010989010989011,0.703296703296703,0.956043956043956,0.989010989010989,1
"509","sym_long_tail-t(7)-91","sym_long_tail","t(7)",91,-0.05807,-0.10729,0.0383722359040929,1.28269825409757,1.9523,13.75218,0.0549450549450549,0.010989010989011,0.846153846153846,0.956043956043956,0.989010989010989,1
"510","sym_long_tail-tukey(10)-91","sym_long_tail","tukey(10)",91,0.00429,0.00043,0.126397307517628,0.0305386251954906,0.07859,4.95076,0.296703296703297,0.197802197802198,0.769230769230769,0.89010989010989,1,1
"511","sym_short_tail-uniform(0,1)-91","sym_short_tail","uniform(0,1)",91,4.50469,4.23967,0.0944210051697854,2.80679070852347,0.18845,1.86441,0,0,0.615384615384615,1,1,1
"512","sym_short_tail-beta(1.3,1.3)-91","sym_short_tail","beta(1.3,1.3)",91,0.51289,0.52877,0.0567133808003606,0.280004467656406,-0.08121,1.8577,0,0,0.593406593406593,1,1,1
"513","sym_short_tail-beta(1.5,1.5)-91","sym_short_tail","beta(1.5,1.5)",91,0.51242,0.48845,0.102657497852476,0.233494878615161,0.17924,2.24032,0,0,0.604395604395604,0.967032967032967,1,1
"514","sym_short_tail-tukey(1.5)-91","sym_short_tail","tukey(1.5)",91,-0.02469,-0.02317,0.00420456531157476,0.361511806182577,0.08117,2.09629,0,0,0.637362637362637,1,1,1
"515","sym_short_tail-truncatednormal(2,2)-91","sym_short_tail","truncatednormal(2,2)",91,-1.97961,-1.92897,0.0236554901857525,2.14072925998803,0.01935,3.17923,0.032967032967033,0,0.703296703296703,0.934065934065934,1,1
"516","asym_long_tail-Weibull(0.5,1)-91","asym_long_tail","Weibull(0.5,1)",91,2.56478,0.4227,0.346846785219887,6.17586811030123,4.8189,28.24852,0.10989010989011,0.0549450549450549,0.945054945054945,0.978021978021978,0.978021978021978,1
"517","asym_long_tail-Weibull(2,1)-91","asym_long_tail","Weibull(2,1)",91,0.83135,0.7678,0.146972046884153,0.432395148242657,0.69484,3.16731,0.010989010989011,0,0.714285714285714,0.956043956043956,1,1
"518","asym_long_tail-lognormal(0,1)-91","asym_long_tail","lognormal(0,1)",91,1.63114,0.90907,0.374911391092969,1.92597508946039,2.89429,15.07828,0.0659340659340659,0.021978021978022,0.879120879120879,0.967032967032967,0.978021978021978,1
"519","asym_long_tail-chisquared(4)-91","asym_long_tail","chisquared(4)",91,4.37234,3.62484,0.240358651092118,3.10993590870802,1.28479,5.18453,0.021978021978022,0,0.714285714285714,0.967032967032967,0.978021978021978,1
"520","asym_long_tail-chisquared(10)-91","asym_long_tail","chisquared(10)",91,10.46296,9.78813,0.148471780546001,4.54517348359621,0.88899,3.45347,0.021978021978022,0,0.791208791208791,0.923076923076923,1,1
"521","asym_short_tail-beta(2,1)-91","asym_short_tail","beta(2,1)",91,0.68673,0.73874,0.226648529461675,0.229474244212092,-0.55027,2.17801,0,0,0.637362637362637,0.978021978021978,1,1
"522","asym_short_tail-beta(3,2)-91","asym_short_tail","beta(3,2)",91,0.60254,0.59492,0.0380158259944159,0.200442836652274,-0.07736,2.18722,0,0,0.626373626373626,0.989010989010989,1,1
"523","asym_short_tail-lognormal(0,0.15)-91","asym_short_tail","lognormal(0,0.15)",91,1.00585,0.98068,0.158342144054172,0.158959575483509,0.50349,3.20297,0.010989010989011,0,0.681318681318681,0.978021978021978,0.989010989010989,1
"524","asym_short_tail-lognormal(0,0.25)-91","asym_short_tail","lognormal(0,0.25)",91,1.06171,1.04182,0.0758523361177562,0.262220005579287,0.30737,2.44207,0,0,0.648351648351648,0.978021978021978,1,1
"525","asym_short_tail-lognormal(0,0.35)-91","asym_short_tail","lognormal(0,0.35)",91,1.04807,1.04424,0.00973481616876875,0.393433212666862,0.49453,2.44304,0,0,0.626373626373626,0.978021978021978,1,1
"526","normal(0.01)-Normal_548_5.48-91","normal(0.01)","Normal_548_5.48",91,548.31077,549.01143,0.124849812251647,5.61202285661209,-0.10074,2.46727,0,0,0.637362637362637,0.945054945054945,1,0
"527","normal(0.1)-Normal_548_54.8-91","normal(0.1)","Normal_548_54.8",91,558.8997,559.93834,0.02158741428721,48.1132194055938,0.01097,3.01596,0.021978021978022,0,0.703296703296703,0.956043956043956,1,0
"528","normal(0.3)-Normal_548_164.4-91","normal(0.3)","Normal_548_164.4",91,548.54699,532.89177,0.112341385056274,139.35398777715,0.0608,3.32539,0.010989010989011,0,0.714285714285714,0.956043956043956,0.989010989010989,0
"529","normal(0.6)-Normal_548_328.8-91","normal(0.6)","Normal_548_328.8",91,600.5287,587.10842,0.0424194937017029,316.370584108626,0.43215,3.26588,0.032967032967033,0,0.703296703296703,0.934065934065934,1,0
"530","normal(1)-Normal_548_548-91","normal(1)","Normal_548_548",91,555.69747,594.70556,0.0717034955343796,544.019363481336,-0.06138,2.57595,0,0,0.692307692307692,0.956043956043956,1,0
"531","normal(0.01)-Normal_-605_6.05-91","normal(0.01)","Normal_-605_6.05",91,-606.52851,-606.44729,0.0132307092910779,6.13874874076483,-0.00033,2.46719,0,0,0.692307692307692,0.967032967032967,1,0
"532","normal(0.1)-Normal_-605_60.5-91","normal(0.1)","Normal_-605_60.5",91,-601.14929,-598.05685,0.0501584035931466,61.6534773531435,0.11166,2.5041,0,0,0.659340659340659,0.967032967032967,1,0
"533","normal(0.3)-Normal_-605_181.5-91","normal(0.3)","Normal_-605_181.5",91,-593.97232,-602.19274,0.0440236090386314,186.727535054803,0.05224,2.89117,0.010989010989011,0,0.703296703296703,0.945054945054945,1,0
"534","normal(0.6)-Normal_-605_363-91","normal(0.6)","Normal_-605_363",91,-505.11865,-487.14822,0.0541843333947801,331.653614137315,-0.32348,3.42594,0.021978021978022,0,0.692307692307692,0.956043956043956,1,0
"535","normal(1)-Normal_-605_605-91","normal(1)","Normal_-605_605",91,-543.749,-562.74296,0.0303636635292993,625.549021173675,0.16286,2.08378,0,0,0.582417582417582,1,1,0
"536","normal(0.01)-Normal_956_9.56-91","normal(0.01)","Normal_956_9.56",91,955.09223,954.72241,0.0389099653271501,9.50450602797005,0.12798,3.04462,0.021978021978022,0,0.703296703296703,0.945054945054945,1,0
"537","normal(0.1)-Normal_956_95.6-91","normal(0.1)","Normal_956_95.6",91,954.37122,952.09056,0.0246166438968911,92.6470728322167,0.14989,2.89171,0.010989010989011,0,0.725274725274725,0.934065934065934,1,0
