"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"2054","close_normal-t(10)-376","close_normal","t(10)",376,0,-0.08696,0.08696,1,0.3013,3.54323,7,0,0.726063829787234,0.957446808510638,0.98936170212766,1
"2055","close_normal-laplace(0,10)-376","close_normal","laplace(0,10)",376,0,-0.03071,0.03071,1,0.31208,6.14217,27,6,0.752659574468085,0.946808510638298,0.984042553191489,1
"2056","sym_long_tail-t(1)-376","sym_long_tail","t(1)",376,0,0.04027,-0.04027,1,2.08339,58.34121,55,34,0.941489361702128,0.965425531914894,0.976063829787234,1
"2057","sym_long_tail-t(2)-376","sym_long_tail","t(2)",376,0,0.10139,-0.10139,1,-0.6487,9.22494,35,8,0.795212765957447,0.941489361702128,0.981382978723404,1
"2058","sym_long_tail-t(4)-376","sym_long_tail","t(4)",376,0,0.02129,-0.02129,1,0.27651,4.77214,18,1,0.76063829787234,0.944148936170213,0.986702127659574,1
"2059","sym_long_tail-t(7)-376","sym_long_tail","t(7)",376,0,0.0317,-0.0317,1,-0.37949,3.7256,15,0,0.728723404255319,0.936170212765957,0.997340425531915,1
"2060","sym_long_tail-tukey(10)-376","sym_long_tail","tukey(10)",376,0,-0.13537,0.13537,1,0.35771,6.06854,95,50,0.789893617021277,0.920212765957447,0.978723404255319,1
"2061","sym_short_tail-uniform(0,1)-376","sym_short_tail","uniform(0,1)",376,0,0.0907,-0.0907,1,-0.00501,1.79388,0,0,0.574468085106383,1,1,1
"2062","sym_short_tail-beta(1.3,1.3)-376","sym_short_tail","beta(1.3,1.3)",376,0,0.00285,-0.00285,1,0.01548,1.94136,0,0,0.593085106382979,1,1,1
"2063","sym_short_tail-beta(1.5,1.5)-376","sym_short_tail","beta(1.5,1.5)",376,0,-0.03389,0.03389,1,0.01435,2.09882,0,0,0.63563829787234,0.99468085106383,1,1
"2064","sym_short_tail-tukey(1.5)-376","sym_short_tail","tukey(1.5)",376,0,0.02654,-0.02654,1,0.01906,1.72969,0,0,0.558510638297872,1,1,1
"2065","sym_short_tail-truncatednormal(2,2)-376","sym_short_tail","truncatednormal(2,2)",376,0,0.00145,-0.00145,1,-0.04746,2.63438,0,0,0.670212765957447,0.949468085106383,1,1
"2066","asym_long_tail-Weibull(0.5,1)-376","asym_long_tail","Weibull(0.5,1)",376,0,-0.35698,0.35698,1,5.14376,37.74379,42,20,0.917553191489362,0.970744680851064,0.978723404255319,1
"2067","asym_long_tail-Weibull(2,1)-376","asym_long_tail","Weibull(2,1)",376,0,-0.11689,0.11689,1,0.67026,3.37373,5,0,0.672872340425532,0.968085106382979,0.99468085106383,1
"2068","asym_long_tail-lognormal(0,1)-376","asym_long_tail","lognormal(0,1)",376,0,-0.29223,0.29223,1,3.88783,23.69474,27,12,0.912234042553192,0.962765957446808,0.978723404255319,1
"2069","asym_long_tail-chisquared(4)-376","asym_long_tail","chisquared(4)",376,0,-0.21154,0.21154,1,1.52706,6.84664,14,1,0.752659574468085,0.954787234042553,0.986702127659574,1
"2070","asym_long_tail-chisquared(10)-376","asym_long_tail","chisquared(10)",376,0,-0.1626,0.1626,1,1.18233,5.45825,11,1,0.75,0.962765957446808,0.984042553191489,1
"2071","asym_short_tail-beta(2,1)-376","asym_short_tail","beta(2,1)",376,0,0.19949,-0.19949,1,-0.57787,2.59684,1,0,0.664893617021277,0.965425531914894,1,1
"2072","asym_short_tail-beta(3,2)-376","asym_short_tail","beta(3,2)",376,0,0.02922,-0.02922,1,-0.23457,2.19168,0,0,0.632978723404255,0.981382978723404,1,1
"2073","asym_short_tail-lognormal(0,0.15)-376","asym_short_tail","lognormal(0,0.15)",376,0,-0.07573,0.07573,1,0.31245,3.13482,6,0,0.683510638297872,0.962765957446808,0.99468085106383,1
"2074","asym_short_tail-lognormal(0,0.25)-376","asym_short_tail","lognormal(0,0.25)",376,0,-0.11908,0.11908,1,0.7127,4.19495,3,0,0.680851063829787,0.968085106382979,0.992021276595745,1
"2075","asym_short_tail-lognormal(0,0.35)-376","asym_short_tail","lognormal(0,0.35)",376,0,-0.15262,0.15262,1,0.90395,4.29525,8,1,0.704787234042553,0.960106382978723,0.992021276595745,1
"2076","normal(0.01)-Normal_548_5.48-376","normal(0.01)","Normal_548_5.48",376,0,-0.02099,0.02099,1,0.11634,2.9944,4,0,0.688829787234043,0.946808510638298,0.997340425531915,0
"2077","normal(0.1)-Normal_548_54.8-376","normal(0.1)","Normal_548_54.8",376,0,-0.0024,0.0024,1,0.01409,2.66711,0,0,0.675531914893617,0.952127659574468,1,0
"2078","normal(0.2)-Normal_548_109.6-376","normal(0.2)","Normal_548_109.6",376,0,-0.01136,0.01136,1,0.0149,2.70805,0,0,0.675531914893617,0.965425531914894,1,0
"2079","normal(0.4)-Normal_548_219.2-376","normal(0.4)","Normal_548_219.2",376,0,0.04759,-0.04759,1,-0.16472,2.89058,4,0,0.691489361702128,0.954787234042553,1,0
"2080","normal(0.6)-Normal_548_328.8-376","normal(0.6)","Normal_548_328.8",376,0,-0.05583,0.05583,1,0.0498,3.02892,4,0,0.704787234042553,0.952127659574468,0.997340425531915,0
"2081","normal(0.01)-Normal_-605_6.05-376","normal(0.01)","Normal_-605_6.05",376,0,0.05036,-0.05036,1,-0.0938,2.93016,2,0,0.694148936170213,0.954787234042553,1,0
"2082","normal(0.1)-Normal_-605_60.5-376","normal(0.1)","Normal_-605_60.5",376,0,-0.05275,0.05275,1,0.08094,2.90423,2,0,0.675531914893617,0.944148936170213,0.997340425531915,0
"2083","normal(0.2)-Normal_-605_121-376","normal(0.2)","Normal_-605_121",376,0,-0.10042,0.10042,1,0.28101,3.28761,4,0,0.712765957446808,0.944148936170213,0.992021276595745,0
"2084","normal(0.4)-Normal_-605_242-376","normal(0.4)","Normal_-605_242",376,0,-0.09468,0.09468,1,0.06357,2.93232,0,0,0.686170212765957,0.946808510638298,1,0
"2085","normal(0.6)-Normal_-605_363-376","normal(0.6)","Normal_-605_363",376,0,0.06521,-0.06521,1,-0.14051,2.96183,3,0,0.680851063829787,0.954787234042553,0.997340425531915,0
"2086","normal(0.01)-Normal_956_9.56-376","normal(0.01)","Normal_956_9.56",376,0,-0.02686,0.02686,1,-0.0234,3.46357,1,0,0.702127659574468,0.946808510638298,0.997340425531915,0
"2087","normal(0.1)-Normal_956_95.6-376","normal(0.1)","Normal_956_95.6",376,0,0.03006,-0.03006,1,-0.15932,2.86963,4,0,0.680851063829787,0.949468085106383,1,0
"2088","normal(0.2)-Normal_956_191.2-376","normal(0.2)","Normal_956_191.2",376,0,0.06118,-0.06118,1,-0.08691,2.53959,2,0,0.654255319148936,0.978723404255319,0.997340425531915,0
"2089","normal(0.4)-Normal_956_382.4-376","normal(0.4)","Normal_956_382.4",376,0,0.13227,-0.13227,1,-0.2815,2.90561,2,0,0.678191489361702,0.946808510638298,1,0
"2090","normal(0.6)-Normal_956_573.6-376","normal(0.6)","Normal_956_573.6",376,0,-0.01616,0.01616,1,0.20408,2.8214,3,0,0.667553191489362,0.965425531914894,0.99468085106383,0
"2091","normal(0.01)-Normal_-597_5.97-376","normal(0.01)","Normal_-597_5.97",376,0,6e-04,-6e-04,1,0.06501,2.94296,4,0,0.659574468085106,0.957446808510638,0.997340425531915,0
"2092","normal(0.1)-Normal_-597_59.7-376","normal(0.1)","Normal_-597_59.7",376,0,-0.01518,0.01518,1,0.00571,2.75962,1,0,0.656914893617021,0.960106382978723,0.997340425531915,0
"2093","normal(0.2)-Normal_-597_119.4-376","normal(0.2)","Normal_-597_119.4",376,0,-0.04016,0.04016,1,0.05688,3.10388,4,0,0.696808510638298,0.944148936170213,0.99468085106383,0
"2094","normal(0.4)-Normal_-597_238.8-376","normal(0.4)","Normal_-597_238.8",376,0,-0.01534,0.01534,1,-0.1307,2.79469,1,0,0.680851063829787,0.962765957446808,0.997340425531915,0
"2095","normal(0.6)-Normal_-597_358.2-376","normal(0.6)","Normal_-597_358.2",376,0,-0.0014,0.0014,1,-0.12798,2.86229,1,0,0.670212765957447,0.957446808510638,0.997340425531915,0
"2096","normal(0.01)-Normal_-277_2.77-376","normal(0.01)","Normal_-277_2.77",376,0,-0.04465,0.04465,1,-0.00449,2.94462,4,0,0.672872340425532,0.957446808510638,0.997340425531915,0
"2097","normal(0.1)-Normal_-277_27.7-376","normal(0.1)","Normal_-277_27.7",376,0,-0.04052,0.04052,1,0.09946,2.92646,5,0,0.688829787234043,0.954787234042553,0.997340425531915,0
"2098","normal(0.2)-Normal_-277_55.4-376","normal(0.2)","Normal_-277_55.4",376,0,-0.00079,0.00079,1,0.09757,2.9711,4,0,0.680851063829787,0.954787234042553,1,0
"2099","normal(0.4)-Normal_-277_110.8-376","normal(0.4)","Normal_-277_110.8",376,0,0.04203,-0.04203,1,-0.12099,2.71777,0,0,0.659574468085106,0.960106382978723,1,0
"2100","normal(0.6)-Normal_-277_166.2-376","normal(0.6)","Normal_-277_166.2",376,0,0.02427,-0.02427,1,-0.0204,2.79004,0,0,0.686170212765957,0.944148936170213,1,0
"2101","close_normal-tukey(0.1)-382","close_normal","tukey(0.1)",382,0,0.07767,-0.07767,1,-0.19446,3.14113,4,0,0.693717277486911,0.950261780104712,0.99738219895288,1
"2102","close_normal-tukey(0.2)-382","close_normal","tukey(0.2)",382,0,0.00915,-0.00915,1,-0.00545,2.67584,0,0,0.675392670157068,0.955497382198953,1,1
"2103","close_normal-tukey(5)-382","close_normal","tukey(5)",382,0,-0.05237,0.05237,1,0.13979,2.91868,4,0,0.701570680628272,0.934554973821989,1,1
"2104","close_normal-t(10)-382","close_normal","t(10)",382,0,-0.04243,0.04243,1,0.24315,3.48925,9,0,0.704188481675393,0.952879581151832,0.994764397905759,1
"2105","close_normal-laplace(0,10)-382","close_normal","laplace(0,10)",382,0,-0.03736,0.03736,1,0.12637,4.45054,17,1,0.717277486910995,0.942408376963351,0.989528795811518,1
"2106","sym_long_tail-t(1)-382","sym_long_tail","t(1)",382,0,0.06164,-0.06164,1,-1.37571,64.17542,60,33,0.945026178010471,0.971204188481675,0.979057591623037,1
"2107","sym_long_tail-t(2)-382","sym_long_tail","t(2)",382,0,0.10725,-0.10725,1,-0.78091,9.28826,33,11,0.81151832460733,0.945026178010471,0.976439790575916,1
"2108","sym_long_tail-t(4)-382","sym_long_tail","t(4)",382,0,0.04183,-0.04183,1,-0.07306,5.50673,20,2,0.769633507853403,0.942408376963351,0.981675392670157,1
"2109","sym_long_tail-t(7)-382","sym_long_tail","t(7)",382,0,0.02488,-0.02488,1,-0.20453,3.35064,10,0,0.714659685863874,0.950261780104712,0.99738219895288,1
"2110","sym_long_tail-tukey(10)-382","sym_long_tail","tukey(10)",382,0,0.02779,-0.02779,1,-0.10184,5.66099,98,58,0.790575916230366,0.918848167539267,0.973821989528796,1
"2111","sym_short_tail-uniform(0,1)-382","sym_short_tail","uniform(0,1)",382,0,-0.06192,0.06192,1,0.1434,1.77595,0,0,0.549738219895288,1,1,1
"2112","sym_short_tail-beta(1.3,1.3)-382","sym_short_tail","beta(1.3,1.3)",382,0,0.04011,-0.04011,1,-0.05957,1.93204,0,0,0.589005235602094,1,1,1
"2113","sym_short_tail-beta(1.5,1.5)-382","sym_short_tail","beta(1.5,1.5)",382,0,0.04176,-0.04176,1,-0.02621,1.92137,0,0,0.586387434554974,1,1,1
"2114","sym_short_tail-tukey(1.5)-382","sym_short_tail","tukey(1.5)",382,0,0.02377,-0.02377,1,0.01903,1.71323,0,0,0.547120418848168,1,1,1
"2115","sym_short_tail-truncatednormal(2,2)-382","sym_short_tail","truncatednormal(2,2)",382,0,0.05762,-0.05762,1,0.09342,2.99917,3,0,0.68586387434555,0.965968586387435,0.994764397905759,1
"2116","asym_long_tail-Weibull(0.5,1)-382","asym_long_tail","Weibull(0.5,1)",382,0,-0.37782,0.37782,1,4.60096,31.84911,47,31,0.895287958115183,0.968586387434555,0.984293193717278,1
"2117","asym_long_tail-Weibull(2,1)-382","asym_long_tail","Weibull(2,1)",382,0,-0.1551,0.1551,1,0.88118,4.29593,5,1,0.696335078534031,0.960732984293194,0.989528795811518,1
"2118","asym_long_tail-lognormal(0,1)-382","asym_long_tail","lognormal(0,1)",382,0,-0.29976,0.29976,1,4.49703,33.5071,30,8,0.910994764397906,0.963350785340314,0.984293193717278,1
"2119","asym_long_tail-chisquared(4)-382","asym_long_tail","chisquared(4)",382,0,-0.23868,0.23868,1,1.69835,7.66173,12,2,0.774869109947644,0.965968586387435,0.979057591623037,1
"2120","asym_long_tail-chisquared(10)-382","asym_long_tail","chisquared(10)",382,0,-0.12868,0.12868,1,0.89964,4.3699,11,1,0.727748691099476,0.952879581151832,0.994764397905759,1
"2121","asym_short_tail-beta(2,1)-382","asym_short_tail","beta(2,1)",382,0,0.17428,-0.17428,1,-0.62137,2.47127,0,0,0.646596858638743,0.952879581151832,1,1
"2122","asym_short_tail-beta(3,2)-382","asym_short_tail","beta(3,2)",382,0,0.06153,-0.06153,1,-0.30781,2.40543,0,0,0.638743455497382,0.971204188481675,1,1
"2123","asym_short_tail-lognormal(0,0.15)-382","asym_short_tail","lognormal(0,0.15)",382,0,-0.09756,0.09756,1,0.48025,3.30133,4,0,0.698952879581152,0.960732984293194,0.994764397905759,1
"2124","asym_short_tail-lognormal(0,0.25)-382","asym_short_tail","lognormal(0,0.25)",382,0,-0.13485,0.13485,1,1.01568,4.66957,12,1,0.727748691099476,0.952879581151832,0.994764397905759,1
"2125","asym_short_tail-lognormal(0,0.35)-382","asym_short_tail","lognormal(0,0.35)",382,0,-0.11852,0.11852,1,0.92334,4.17731,10,1,0.725130890052356,0.960732984293194,0.992146596858639,1
"2126","normal(0.01)-Normal_548_5.48-382","normal(0.01)","Normal_548_5.48",382,0,-0.02188,0.02188,1,0.12576,3.01138,4,0,0.691099476439791,0.947643979057592,0.99738219895288,0
"2127","normal(0.1)-Normal_548_54.8-382","normal(0.1)","Normal_548_54.8",382,0,0.00785,-0.00785,1,-0.00825,2.65474,0,0,0.672774869109948,0.955497382198953,1,0
"2128","normal(0.2)-Normal_548_109.6-382","normal(0.2)","Normal_548_109.6",382,0,-0.01737,0.01737,1,-0.0364,2.79703,2,0,0.680628272251309,0.963350785340314,1,0
"2129","normal(0.4)-Normal_548_219.2-382","normal(0.4)","Normal_548_219.2",382,0,0.02913,-0.02913,1,-0.09779,2.79385,3,0,0.680628272251309,0.960732984293194,0.99738219895288,0
"2130","normal(0.6)-Normal_548_328.8-382","normal(0.6)","Normal_548_328.8",382,0,-0.03114,0.03114,1,0.02171,3.05285,1,0,0.698952879581152,0.947643979057592,0.99738219895288,0
"2131","normal(0.01)-Normal_-605_6.05-382","normal(0.01)","Normal_-605_6.05",382,0,-0.00514,0.00514,1,-0.12321,2.92905,2,0,0.693717277486911,0.952879581151832,1,0
"2132","normal(0.1)-Normal_-605_60.5-382","normal(0.1)","Normal_-605_60.5",382,0,-0.04685,0.04685,1,0.10261,2.83959,2,0,0.670157068062827,0.952879581151832,0.99738219895288,0
"2133","normal(0.2)-Normal_-605_121-382","normal(0.2)","Normal_-605_121",382,0,-0.10523,0.10523,1,0.32408,3.26124,4,0,0.712041884816754,0.942408376963351,0.992146596858639,0
"2134","normal(0.4)-Normal_-605_242-382","normal(0.4)","Normal_-605_242",382,0,-0.05765,0.05765,1,-0.07146,3.06112,2,0,0.691099476439791,0.945026178010471,0.99738219895288,0
"2135","normal(0.6)-Normal_-605_363-382","normal(0.6)","Normal_-605_363",382,0,0.03116,-0.03116,1,-0.02734,2.91481,2,0,0.68586387434555,0.947643979057592,1,0
"2136","normal(0.01)-Normal_956_9.56-382","normal(0.01)","Normal_956_9.56",382,0,-0.00816,0.00816,1,-0.07439,3.31434,1,0,0.683246073298429,0.947643979057592,0.99738219895288,0
"2137","normal(0.1)-Normal_956_95.6-382","normal(0.1)","Normal_956_95.6",382,0,0.03508,-0.03508,1,-0.12953,2.8137,1,0,0.675392670157068,0.958115183246073,1,0
"2138","normal(0.2)-Normal_956_191.2-382","normal(0.2)","Normal_956_191.2",382,0,0.07489,-0.07489,1,-0.16567,2.56068,2,0,0.651832460732984,0.976439790575916,0.99738219895288,0
"2139","normal(0.4)-Normal_956_382.4-382","normal(0.4)","Normal_956_382.4",382,0,0.11549,-0.11549,1,-0.26026,2.89805,3,0,0.680628272251309,0.955497382198953,0.99738219895288,0
"2140","normal(0.6)-Normal_956_573.6-382","normal(0.6)","Normal_956_573.6",382,0,0.01104,-0.01104,1,0.12557,3.04725,5,0,0.683246073298429,0.963350785340314,0.992146596858639,0
"2141","normal(0.01)-Normal_-597_5.97-382","normal(0.01)","Normal_-597_5.97",382,0,-0.016,0.016,1,0.09387,2.81147,3,0,0.657068062827225,0.955497382198953,1,0
"2142","normal(0.1)-Normal_-597_59.7-382","normal(0.1)","Normal_-597_59.7",382,0,-0.04654,0.04654,1,0.09506,2.83046,2,0,0.662303664921466,0.952879581151832,1,0
"2143","normal(0.2)-Normal_-597_119.4-382","normal(0.2)","Normal_-597_119.4",382,0,0.01535,-0.01535,1,0.04295,2.95731,2,0,0.704188481675393,0.947643979057592,0.99738219895288,0
"2144","normal(0.4)-Normal_-597_238.8-382","normal(0.4)","Normal_-597_238.8",382,0,-0.05575,0.05575,1,-0.13935,2.74375,1,0,0.662303664921466,0.968586387434555,0.99738219895288,0
"2145","normal(0.6)-Normal_-597_358.2-382","normal(0.6)","Normal_-597_358.2",382,0,0.02771,-0.02771,1,-0.05322,2.94781,1,0,0.683246073298429,0.945026178010471,0.99738219895288,0
"2146","normal(0.01)-Normal_-277_2.77-382","normal(0.01)","Normal_-277_2.77",382,0,-0.01289,0.01289,1,0.00309,2.83071,3,0,0.680628272251309,0.963350785340314,0.99738219895288,0
"2147","normal(0.1)-Normal_-277_27.7-382","normal(0.1)","Normal_-277_27.7",382,0,-0.02941,0.02941,1,0.09235,2.92897,5,0,0.675392670157068,0.955497382198953,1,0
"2148","normal(0.2)-Normal_-277_55.4-382","normal(0.2)","Normal_-277_55.4",382,0,0.03874,-0.03874,1,0.00901,2.9434,3,0,0.678010471204188,0.950261780104712,1,0
"2149","normal(0.4)-Normal_-277_110.8-382","normal(0.4)","Normal_-277_110.8",382,0,0.00452,-0.00452,1,-0.12165,2.71342,0,0,0.683246073298429,0.952879581151832,1,0
"2150","normal(0.6)-Normal_-277_166.2-382","normal(0.6)","Normal_-277_166.2",382,0,0.03771,-0.03771,1,-0.03813,2.82013,3,0,0.672774869109948,0.950261780104712,1,0
"2151","close_normal-tukey(0.1)-390","close_normal","tukey(0.1)",390,0,-0.02928,0.02928,1,0.14245,3.22969,4,0,0.705128205128205,0.956410256410256,0.994871794871795,1
"2152","close_normal-tukey(0.2)-390","close_normal","tukey(0.2)",390,0,0.00297,-0.00297,1,0.03186,2.55462,0,0,0.674358974358974,0.961538461538462,1,1
"2153","close_normal-tukey(5)-390","close_normal","tukey(5)",390,0,-0.02931,0.02931,1,0.02875,2.86512,0,0,0.684615384615385,0.938461538461538,1,1
"2154","close_normal-t(10)-390","close_normal","t(10)",390,0,-0.04816,0.04816,1,0.27803,3.65719,9,0,0.7,0.951282051282051,0.992307692307692,1
"2155","close_normal-laplace(0,10)-390","close_normal","laplace(0,10)",390,0,-0.03361,0.03361,1,-0.03963,4.48085,19,2,0.728205128205128,0.946153846153846,0.987179487179487,1
"2156","sym_long_tail-t(1)-390","sym_long_tail","t(1)",390,0,0.02172,-0.02172,1,5.3588,128.88352,62,34,0.958974358974359,0.984615384615385,0.987179487179487,1
"2157","sym_long_tail-t(2)-390","sym_long_tail","t(2)",390,0,0.10703,-0.10703,1,-1.24428,7.82001,27,5,0.794871794871795,0.951282051282051,0.982051282051282,1
"2158","sym_long_tail-t(4)-390","sym_long_tail","t(4)",390,0,0.03305,-0.03305,1,-0.06579,5.81017,20,3,0.764102564102564,0.951282051282051,0.979487179487179,1
"2159","sym_long_tail-t(7)-390","sym_long_tail","t(7)",390,0,0.02575,-0.02575,1,-0.12328,3.38083,8,0,0.707692307692308,0.943589743589744,0.997435897435897,1
"2160","sym_long_tail-tukey(10)-390","sym_long_tail","tukey(10)",390,0,-0.01731,0.01731,1,0.01403,5.37109,106,65,0.771794871794872,0.917948717948718,0.979487179487179,1
"2161","sym_short_tail-uniform(0,1)-390","sym_short_tail","uniform(0,1)",390,0,0.01595,-0.01595,1,-0.03068,1.87928,0,0,0.6,1,1,1
"2162","sym_short_tail-beta(1.3,1.3)-390","sym_short_tail","beta(1.3,1.3)",390,0,-0.02299,0.02299,1,0.05856,1.92405,0,0,0.6,1,1,1
"2163","sym_short_tail-beta(1.5,1.5)-390","sym_short_tail","beta(1.5,1.5)",390,0,0.02521,-0.02521,1,0.01668,1.94839,0,0,0.602564102564103,1,1,1
"2164","sym_short_tail-tukey(1.5)-390","sym_short_tail","tukey(1.5)",390,0,-0.01644,0.01644,1,0.03052,1.75875,0,0,0.548717948717949,1,1,1
"2165","sym_short_tail-truncatednormal(2,2)-390","sym_short_tail","truncatednormal(2,2)",390,0,0.02236,-0.02236,1,-0.07001,3.29065,7,0,0.702564102564103,0.941025641025641,1,1
"2166","asym_long_tail-Weibull(0.5,1)-390","asym_long_tail","Weibull(0.5,1)",390,0,-0.29567,0.29567,1,8.82315,113.81775,46,29,0.933333333333333,0.974358974358974,0.982051282051282,1
"2167","asym_long_tail-Weibull(2,1)-390","asym_long_tail","Weibull(2,1)",390,0,-0.1627,0.1627,1,0.6719,3.27933,4,0,0.664102564102564,0.966666666666667,0.994871794871795,1
"2168","asym_long_tail-lognormal(0,1)-390","asym_long_tail","lognormal(0,1)",390,0,-0.32173,0.32173,1,3.08936,15.7736,38,16,0.892307692307692,0.956410256410256,0.979487179487179,1
"2169","asym_long_tail-chisquared(4)-390","asym_long_tail","chisquared(4)",390,0,-0.22156,0.22156,1,1.47091,5.60322,17,3,0.758974358974359,0.948717948717949,0.979487179487179,1
"2170","asym_long_tail-chisquared(10)-390","asym_long_tail","chisquared(10)",390,0,-0.1252,0.1252,1,0.79611,4.06706,5,0,0.697435897435897,0.961538461538462,0.98974358974359,1
"2171","asym_short_tail-beta(2,1)-390","asym_short_tail","beta(2,1)",390,0,0.1781,-0.1781,1,-0.70917,2.6898,0,0,0.664102564102564,0.938461538461538,1,1
"2172","asym_short_tail-beta(3,2)-390","asym_short_tail","beta(3,2)",390,0,0.07633,-0.07633,1,-0.33025,2.5145,0,0,0.658974358974359,0.958974358974359,1,1
"2173","asym_short_tail-lognormal(0,0.15)-390","asym_short_tail","lognormal(0,0.15)",390,0,-0.12548,0.12548,1,0.77617,3.90591,11,0,0.712820512820513,0.951282051282051,0.992307692307692,1
"2174","asym_short_tail-lognormal(0,0.25)-390","asym_short_tail","lognormal(0,0.25)",390,0,-0.06734,0.06734,1,0.55707,3.05676,5,0,0.7,0.951282051282051,0.997435897435897,1
"2175","asym_short_tail-lognormal(0,0.35)-390","asym_short_tail","lognormal(0,0.35)",390,0,-0.15289,0.15289,1,1.06689,4.80514,11,2,0.702564102564103,0.958974358974359,0.987179487179487,1
"2176","normal(0.01)-Normal_548_5.48-390","normal(0.01)","Normal_548_5.48",390,0,-0.02148,0.02148,1,0.13431,3.00215,4,0,0.692307692307692,0.946153846153846,0.997435897435897,0
"2177","normal(0.1)-Normal_548_54.8-390","normal(0.1)","Normal_548_54.8",390,0,0.00794,-0.00794,1,-0.04533,2.70182,0,0,0.676923076923077,0.951282051282051,1,0
"2178","normal(0.2)-Normal_548_109.6-390","normal(0.2)","Normal_548_109.6",390,0,-0.01107,0.01107,1,0.01762,2.68821,0,0,0.67948717948718,0.969230769230769,1,0
"2179","normal(0.4)-Normal_548_219.2-390","normal(0.4)","Normal_548_219.2",390,0,0.00423,-0.00423,1,-0.12115,2.88858,4,0,0.694871794871795,0.953846153846154,0.997435897435897,0
